corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00106669,세아베스틸지주,20150612000415,2014,OK|연결,OK,2,2390,359,OK,109684185000.0,102773533000.0,6910652000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106881,인디에프,20150331000652,2014,OK|연결,OK,10,9218,422,OK,9925151000.0,2720483000.0,7166017000.0,1524884000.0,278582000.0,80693000.0,197889000.0,1454114000.0,688145000.0,508837000.0,32275000.0,147033000.0,1722773000.0,,,-298907000.0,316556000.0,2.43,2.43,2.43,4.04,6.51,5.275,,,,321794000.0,-297984000.0,1.0,1.0
00107066,남광토건,20150331000650,2014,OK|연결,OK,6,4531,400,OK,4401074000.0,71922000.0,4329152000.0,1831769000.0,116043000.0,4511000.0,111532000.0,1128500000.0,79866000.0,,,,1943301000.0,,,-182224000.0,195527000.0,,,2.5,,,3.62,,,,199028000.0,-182598000.0,1.0,1.0
00107224,남선알미늄,20150331000753,2014,OK|연결,OK,17,6804,418,OK,28226132000.0,336938000.0,27889194000.0,2758672000.0,925906000.0,,,2930455000.0,2767587000.0,2390351000.0,,377236000.0,4887900000.0,,,-2283410000.0,2619814000.0,2.98,3.22,3.1,4.0,4.2,4.1,,,,2619814000.0,-2326379000.0,1.0,1.0
00107598,남양유업,20180921000450,2014,OK|연결,OK,14,6797,420,OK,76582471000.0,54661693000.0,21920778000.0,9596486000.0,2696008000.0,2133214000.0,562794000.0,4861505000.0,1265544000.0,5482386000.0,-4216842000.0,,10159280000.0,8982000000.0,,-4042060000.0,4564506000.0,,,2.9,,,4.11,,,,4475733000.0,-4192719000.0,1.0,1.0
00107613,이수페타시스,20150331002552,2014,OK|연결,OK,10,5877,429,OK,49568496000.0,37270436000.0,12298060000.0,6173151000.0,1329137000.0,1099327000.0,229810000.0,3038533000.0,4940476000.0,,,,6402961000.0,,,-3692803000.0,4112499000.0,2.57,2.98,2.775,5.0,6.0,5.5,5.63,8.89,7.26,4231898000.0,-3666903000.0,1.0,1.0
00107677,비비안,20150331004012,2014,OK|연결,OK,11,12159,410,OK,12345092751.0,7307406097.0,5037686654.0,2057481294.0,366168086.0,178070322.0,188097764.0,2548617743.0,441311414.0,65080008.0,285191359.0,-6761622.0,2245579058.0,,,-460931748.0,503579936.0,,,2.39,,,6.57,,,,517171792.0,-458367611.0,1.0,1.0
00107987,남해화학,20150331003470,2014,OK|별도,OK,13,5858,406,OK,13733410508.0,9698128558.0,4035281950.0,1913525117.0,58324591.0,,58324591.0,1413931441.0,2652105273.0,,,,2593849825.0,,680631000.0,-1415863046.0,1671916272.0,,,3.24,,,1.72,,,,1636560234.0,-1470060943.0,1.0,1.0
00108001,남화토건,20150515002165,2014,OK|연결,부분(0/7),1,2142,350,부분(1/7),,,,,,,,,,,,,,,338165000.0,,,,,,,,,,,,,,,
00108038,엔피씨,20150331002096,2014,OK|연결,OK,9,5561,380,OK,431891000.0,156212000.0,275679000.0,300447000.0,,,,69024000.0,,,,,,,,-12202000.0,12518000.0,,,4.18,,,4.5,,,,12202000.0,-12518000.0,,
00108065,에코바이브,20150817001769,2014,OK|연결,OK,11,13072,395,OK,302155000.0,86850000.0,215305000.0,268446000.0,5234000.0,2540000.0,2694000.0,164441000.0,125114000.0,,,,271140000.0,,,-14646000.0,15646000.0,,,3.43,,,5.0,,,,15646000.0,-13423000.0,,
00108135,녹십자홀딩스,20150515001154,2014,OK|연결,OK,26,38527,420,OK,81906000000.0,57866000000.0,24040000000.0,13272000000.0,2751000000.0,1761000000.0,990000000.0,5247000000.0,1989000000.0,,,,,12011000000.0,,-8147000000.0,9715000000.0,2.73,3.32,3.025,5.46,6.0,5.73,,,,9822000000.0,-7536000000.0,1.0,1.0
00108241,농심,20150515001211,2014,OK|연결,OK,18,7162,435,OK,181618877000.0,163168171000.0,18450706000.0,20188362000.0,7171866000.0,6727641000.0,444225000.0,26705337000.0,12306526000.0,10811683000.0,5290240000.0,6785083000.0,20632576000.0,,115697000.0,-10917764000.0,12759056000.0,2.89,3.51,3.2,3.5,5.96,4.73,,,,12412084000.0,-11395659000.0,1.0,1.0
00108302,뉴경기관광,20150327001309,2014,OK|별도,부분(1/7),2,2371,353,부분(2/7),,635968000.0,,,,,,132931000.0,,,,,,,,,,,,,,,,,,,,,,
00108490,엔피케이,20150330001118,2014,OK|연결,부분(0/7),1,2353,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00108533,다산,20150514000093,2014,OK|연결,부분(0/7),2,2307,353,부분(2/7),,,,,,,,182328000.0,,,,,,,105690000.0,,,,,,,,,,,,,,,
00108649,TPC,20150521000452,2014,OK|연결,OK,13,7921,411,OK,7696554000.0,2539538000.0,5157016000.0,1212242000.0,304481000.0,85622000.0,218859000.0,448835000.0,1217869000.0,1098935000.0,-186093000.0,305027000.0,1431101000.0,,,-529686000.0,603024000.0,,,3.0,,,5.64,,,,610101000.0,-533918000.0,1.0,1.0
00108746,DKME,20150331000662,2014,OK|연결,OK,10,12076,410,OK,15658231770.0,8112631679.0,7545600091.0,2100346882.0,438587923.0,348687033.0,89900890.0,1083624569.0,2387997763.0,2387997763.0,,,2190247772.0,,,-1287808888.0,1489386453.0,,,3.1,,,3.17,,,,1504486701.0,-1299805642.0,1.0,1.0
