corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00105271,케이씨씨,20160330003845,2015,OK|연결,OK,10,7321,424,OK,262409997000.0,239235524000.0,23174473000.0,34841023000.0,6732704000.0,5568156000.0,1164548000.0,14413262000.0,7301529000.0,8485720000.0,266571000.0,-1438406000.0,37292142000.0,,1298927000.0,-20647029000.0,23202097000.0,,,2.62,,,6.5,,,,23857615000.0,-20518766000.0,1.0,1.0
00105280,현대지에프홀딩스,20160330002592,2015,OK|연결,OK,13,18913,421,OK,116421351000.0,96767689000.0,19653662000.0,22486815000.0,,2013911000.0,,8798059000.0,3322727000.0,5614919000.0,-4230821000.0,1938629000.0,,,,-7118370000.0,8061386000.0,2.0,2.4,2.2,2.0,5.0,3.5,,,,8147498000.0,-7179763000.0,1.0,1.0
00105299,금강공업,20160330001190,2015,OK|연결,OK,8,7613,400,OK,18944301000.0,16797415000.0,2146886000.0,2987248000.0,465916000.0,417730000.0,48186000.0,7205329000.0,2340999000.0,891782000.0,1646000.0,1447571000.0,3192197000.0,,,,,,,2.52,,,4.43,,,,,,,
00105466,KCC건설,20160330004111,2015,OK|연결,OK,11,7168,420,OK,47726093000.0,37657833000.0,10068260000.0,5305115000.0,1172935000.0,951289000.0,221646000.0,3979486000.0,1948966000.0,196696000.0,285071000.0,1308509000.0,5526761000.0,,,-2906429000.0,3248668000.0,,,2.43,,,5.08,,,6.69,3279552000.0,-2935262000.0,1.0,1.0
00105475,금강철강,20160330003018,2015,OK|연결,OK,26,9650,406,OK,8278422918.0,7778299962.0,500122956.0,463758035.0,210157164.0,178874447.0,31282717.0,55905830.0,-216508160.0,-21850267.0,3687431.0,175055795.0,495040752.0,,,-174693825.0,185917914.0,,,2.31,,,1.1,,,,185338419.0,-177228891.0,1.0,1.0
00105606,금호에이치티,20160510002540,2015,OK|연결,OK,18,29962,412,OK,7802630000.0,7815125000.0,-12495000.0,1428010000.0,181714000.0,152011000.0,29703000.0,904256000.0,1387705000.0,952933000.0,64383000.0,370389000.0,1457713000.0,,,-620028000.0,714897000.0,,,2.84,,,3.0,,,13.731,723017000.0,-625181000.0,1.0,1.0
00105855,엘에스일렉트릭,20160330004015,2015,OK|연결,OK,11,12759,432,OK,181168000000.0,157738000000.0,23430000000.0,21887000000.0,5688000000.0,4997000000.0,691000000.0,10888000000.0,15323000000.0,10197000000.0,-2911000000.0,8037000000.0,22901000000.0,,,-13932000000.0,15875000000.0,3.1,3.82,3.46,3.2,5.91,4.56,,,,16024000000.0,-14090000000.0,1.0,1.0
00105873,LG디스플레이,20160516001596,2015,OK|연결,OK,11,7329,430,OK,1381648000000.0,1027850000000.0,353798000000.0,187768000000.0,38776000000.0,27511000000.0,11265000000.0,66755000000.0,104817000000.0,98117000000.0,22267000000.0,-15567000000.0,199033000000.0,270000000000.0,,-174511000000.0,206384000000.0,,,2.9,,,5.1,,,14.5,212842000000.0,-173120000000.0,1.0,1.0
00105952,LS,20160330002783,2015,OK|연결,OK,10,6676,409,OK,613216000000.0,475842000000.0,137374000000.0,52441000000.0,21840000000.0,17131000000.0,4709000000.0,58148000000.0,5450000000.0,,,,55075000000.0,,6368000000.0,,,2.1,4.3,3.2,0.0,6.28,3.14,,,,,,,
00105961,LG이노텍,20160405002212,2015,OK|연결,OK,23,8656,431,OK,331175000000.0,188802000000.0,142373000000.0,50890000000.0,8069000000.0,4502000000.0,3567000000.0,16273000000.0,23565000000.0,16553000000.0,4669000000.0,2343000000.0,54715000000.0,24373000000.0,402000000.0,-30341000000.0,34171000000.0,,,2.7,,,6.7,,,10.37,35816000000.0,-29656000000.0,1.0,1.0
00106119,금양,20160330001666,2015,OK|연결,OK,9,5997,398,OK,2668949000.0,1500024000.0,1168925000.0,491629000.0,56297000.0,40759000.0,15538000.0,419256000.0,120014000.0,,,,507166000.0,,,-222447000.0,212413000.0,,,2.33,,,7.46,,,,222447000.0,-212413000.0,1.0,1.0
00106313,금호건설,20160330004230,2015,OK|연결,OK,9,6612,431,OK,51576000000.0,19332000000.0,32244000000.0,6073000000.0,1331000000.0,325000000.0,1006000000.0,4504000000.0,22000000.0,449000000.0,-70000000.0,-395000000.0,7079000000.0,,,-2536000000.0,2849000000.0,2.52,3.09,2.805,3.36,4.12,3.74,,,5.73,2828000000.0,-2601000000.0,1.0,1.0
00106368,금호석유화학,20160516003040,2015,OK|연결,OK,23,19261,421,OK,169245000000.0,105152000000.0,64093000000.0,16858000000.0,4241000000.0,2602000000.0,1639000000.0,8677000000.0,17485000000.0,,,,19126000000.0,,,,,2.54,2.78,2.66,4.82,6.4,5.61,,,,,,1.0,1.0
00106395,금호전기,20160419000340,2015,OK|연결,OK,10,7729,414,OK,5330790000.0,3549642000.0,1781148000.0,887833000.0,67761000.0,74006000.0,-6245000.0,1400467000.0,428384000.0,43699000.0,16270000.0,368415000.0,881588000.0,512000000.0,,-89553000.0,94941000.0,,,2.14,,,5.37,,,2.96,95800000.0,-90452000.0,1.0,1.0
00106614,기신정기,20150629000456,2015,OK|연결,OK,15,7015,418,OK,11854288000.0,9279246000.0,2575042000.0,2191228000.0,334509000.0,294719000.0,39790000.0,459566000.0,2277512000.0,1619494000.0,0.0,658018000.0,,,,-1191350000.0,1273824000.0,2.6,3.3,2.95,,,5.0,,,10.2,1430369000.0,-1123260000.0,1.0,1.0
00106623,현대위아,20160330003830,2015,OK|연결,OK,8,10142,417,OK,148846146000.0,142317876000.0,6528270000.0,25196170000.0,4209094000.0,3782076000.0,427018000.0,5739963000.0,-53005000.0,1640908000.0,-527027000.0,115132000.0,25623188000.0,,,-16465338000.0,19882734000.0,,,2.88,,,4.38,,,,19963131000.0,-16705165000.0,1.0,1.0
00106641,기아,20211210000418,2015,OK|연결,OK,8,5683,423,OK,1901868000000.0,1645527000000.0,256341000000.0,289706000000.0,56350000000.0,44663000000.0,11687000000.0,41023000000.0,-6212000000.0,109163000000.0,-2517000000.0,-100434000000.0,301393000000.0,,,-228321000000.0,271240000000.0,,,3.04,,,4.0,,,,272550000000.0,-231499000000.0,1.0,1.0
00106669,세아베스틸지주,20160516002391,2015,OK|연결,OK,2,2499,359,OK,183626011000.0,158062044000.0,25563967000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106881,인디에프,20160330002317,2015,OK|연결,OK,12,10087,410,OK,7743460000.0,1925189000.0,5818271000.0,1568902000.0,181777000.0,63040000.0,118737000.0,4058380000.0,-203308000.0,-147838000.0,259701000.0,-315171000.0,1687639000.0,,,-377363000.0,421052000.0,,,2.55,,,5.09,,,,429357000.0,-377834000.0,1.0,1.0
00107066,남광토건,20160330002503,2015,OK|연결,OK,6,4528,399,OK,4708284000.0,63073000.0,4645211000.0,1547883000.0,99879000.0,1969000.0,97910000.0,729748000.0,611857000.0,,,,1645793000.0,,,-173520000.0,172965000.0,,,2.24,,,1.9,,,,160893000.0,-163417000.0,1.0,1.0
00107224,남선알미늄,20160510002190,2015,OK|연결,OK,13,8296,424,OK,27684420000.0,278254000.0,27406166000.0,3297772000.0,839471000.0,375000.0,839096000.0,5114840000.0,435885000.0,1003500000.0,928000.0,-568543000.0,4136868000.0,,,-2259139000.0,2596180000.0,2.55,2.75,2.65,4.0,4.21,4.105,,,,2596526000.0,-2292864000.0,1.0,1.0
00107598,남양유업,20180921000461,2015,OK|연결,OK,16,7304,418,OK,82922441000.0,60617936000.0,22304505000.0,9439496000.0,2103310000.0,1325725000.0,777585000.0,5879643000.0,676807000.0,1356180000.0,-679373000.0,,10217081000.0,10000000000.0,,,,,,2.6,,,4.03,,,,,,1.0,1.0
00107613,이수페타시스,20160330004101,2015,OK|연결,OK,10,5825,429,OK,58471599000.0,44485457000.0,13986142000.0,7173393000.0,1268214000.0,1043092000.0,225122000.0,1575816000.0,2063499000.0,,,,7398515000.0,,,-5043854000.0,5643385000.0,2.31,2.72,2.515,2.0,7.0,4.5,4.99,10.81,7.9,5826065000.0,-4994527000.0,1.0,1.0
00107677,비비안,20160330003328,2015,OK|연결,OK,11,12415,410,OK,10842386280.0,9377296081.0,1465090199.0,2120931941.0,264740095.0,161096014.0,103644081.0,3682704018.0,-176916036.0,172273821.0,-261652003.0,-116296307.0,2224576022.0,,,-377111002.0,404809175.0,,,1.98,,,6.63,,,,-460931748.0,503579936.0,1.0,1.0
00107987,남해화학,20160530000831,2015,OK|연결,OK,15,6919,417,OK,16064183223.0,11451887671.0,4612295552.0,2365954363.0,431199948.0,278464476.0,152735472.0,1244675177.0,652707389.0,296275816.0,-7089754.0,363521327.0,2797154311.0,,589132000.0,-1373860613.0,1588149956.0,,,2.79,,,1.62,,,,1583980458.0,-1402313753.0,1.0,1.0
00108001,남화토건,20160329000434,2015,OK|연결,부분(0/7),1,2050,486,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00108038,엔피씨,20160330003120,2015,OK|연결,OK,9,5553,384,OK,334302000.0,133866000.0,200436000.0,220369000.0,,,,317958000.0,,,,,1824038000.0,,,-9633000.0,9452000.0,,,2.1,,,7.1,,,,10018000.0,-9277000.0,,
00108065,에코바이브,20160330003674,2015,OK|연결,OK,9,8532,395,OK,228051000.0,88342000.0,139709000.0,208858000.0,4650000.0,1895000.0,2755000.0,243987000.0,43624000.0,,,,342835000.0,,,-13365000.0,15183000.0,,,2.76,,,5.0,,,,15548000.0,-14548000.0,,
00108135,녹십자홀딩스,20160330002566,2015,OK|연결,OK,14,24194,436,OK,92754000000.0,70111000000.0,22643000000.0,14698000000.0,2493000000.0,1715000000.0,778000000.0,6535000000.0,-1185000000.0,5438000000.0,-1333000000.0,-3290000000.0,15477000000.0,27722000000.0,,-8147000000.0,9715000000.0,2.37,2.93,2.65,4.6,6.12,5.36,,,,9822000000.0,-7536000000.0,1.0,1.0
00108241,농심,20160516002521,2015,OK|연결,OK,18,6828,435,OK,187894338000.0,175356755000.0,12537583000.0,21595041000.0,5866925000.0,5198068000.0,668857000.0,22236030000.0,1035240000.0,1808675000.0,1509734000.0,-2283169000.0,22263900000.0,,331036000.0,-11746584000.0,13326953000.0,2.81,3.0,2.905,5.2,5.27,5.235,,,,13402091000.0,-11903623000.0,1.0,1.0
00108302,뉴경기관광,20160330001097,2015,OK|별도,부분(1/7),2,2365,353,부분(2/7),,766295000.0,,,,,,26363000.0,,,,,,,,,,,,,,,,,,,,,,
00108490,엔피케이,20160330000836,2015,OK|연결,부분(0/7),1,2354,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
