corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00102140,경인전자,20240313000049,2023,연결,OK,HEADING,11,5408,343,3408041000.0,3485234000.0,-77193000.0,211244000.0,17637000.0,187011000.0,17636000.0,158647000.0,150247000.0,,,,50039000.0,,,,,,,,,,,,,,,,,
00102353,경창산업,20240319000364,2023,연결,OK,HEADING,9,6139,376,64201784000.0,16703902000.0,47497882000.0,7168859000.0,2957697000.0,512009000.0,2445688000.0,4742889000.0,1536919000.0,,,,9614547000.0,,,-5014299000.0,5804932000.0,4.2,4.57,4.385,2.62,3.96,3.29,,,,5788183000.0,-5118011000.0,1.0,1.0
00102399,경향신문사,20240401000310,2023,연결,부분(1/7),HEADING,1,2240,315,,,,,,,,4497009346.0,,,,,,,,,,,,,,,,,,,,,,
00102751,고려산업,20240318000158,2023,연결,부분(2/7),HEADING,1,2063,322,8347742000.0,9054705000.0,-706963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00102760,두산건설,20240329003168,2023,연결,OK,HEADING,20,6963,385,60439812000.0,54460399000.0,5979413000.0,5457448000.0,2701992000.0,2223238000.0,478754000.0,9066880000.0,5309523000.0,2728473000.0,48240000.0,2532810000.0,5936202000.0,8115000000.0,301000000.0,-1838246000.0,1984279000.0,,,3.9,,,2.75,,,3.3,1981625000.0,-1875185000.0,1.0,1.0
00102858,고려아연,20240328001400,2023,연결,OK,TITLE,50,21869,405,315302568000.0,351900901000.0,-36598333000.0,18113268000.0,11233206000.0,14446352000.0,-3213146000.0,4852460000.0,57397059000.0,35131414000.0,793088000.0,21472557000.0,33874735000.0,37159635000.0,2260102000.0,-22919445000.0,26317387000.0,0.4,5.07,2.735,3.07,5.65,4.36,3.58,10.54,7.06,26823062000.0,-22957961000.0,1.0,1.0
00103006,고려제강,20240321001689,2023,연결,OK,HEADING,14,5935,378,72256000000.0,83096000000.0,-10840000000.0,7312000000.0,3326000000.0,4015000000.0,-689000000.0,9129000000.0,-219000000.0,-792000000.0,0.0,573000000.0,,,,-4051956000.0,4725505000.0,5.13,5.3,5.215,3.0,4.0,3.5,,,,4551470400.0,-4263344000.0,1.0,1.0
00103042,케이씨티시,20240322000946,2023,연결,OK,HEADING,11,5401,395,34554853000.0,34392070000.0,162783000.0,3653235000.0,1158008000.0,2290876000.0,-1132868000.0,4391439000.0,2784609000.0,2149345000.0,635264000.0,,,4078000000.0,253000000.0,-1813432000.0,1853496000.0,4.2,6.31,5.255,2.0,4.0,3.0,4.67,8.8,6.735,1821692114.0,-1638760299.0,1.0,1.0
00103130,플레이그램,20240320001345,2023,연결,OK,HEADING,11,4907,349,10368332412.0,9780645776.0,587686636.0,1590676950.0,365185598.0,474228897.0,-109043299.0,778853171.0,1423653112.0,,,,1481633651.0,,197000000.0,,,,,,,,,,,,,,,
00103176,흥국화재,20240430000965,2023,연결,OK,HEADING,9,5859,372,1134000000.0,1181000000.0,-47000000.0,361000000.0,30000000.0,55000000.0,-25000000.0,537000000.0,647000000.0,107000000.0,12000000.0,528000000.0,5680000000.0,,5344000000.0,-59000000.0,61000000.0,,,4.04,,,7.0,,,5.38,64000000.0,-58000000.0,1.0,1.0
00103510,인지컨트롤스,20240320001757,2023,연결,OK,HEADING,15,5805,365,16004240000.0,18264334000.0,-2260094000.0,1745012000.0,682134000.0,865437000.0,-183303000.0,1643417000.0,1409032000.0,883131000.0,100000.0,525801000.0,1561708000.0,,,-997507000.0,,,,4.42,,,4.23,,,,1118477000.0,,1.0,
00103547,우진비앤지,20240320000703,2023,연결,OK,HEADING,13,5371,371,5178268635.0,2319300693.0,2858968272.0,602673878.0,154353528.0,122969496.0,31384032.0,656419412.0,646369941.0,,,,634057910.0,,396419000.0,-229621054.0,270567478.0,4.38,5.02,4.7,3.38,3.93,3.655,,,,263033507.0,-239662227.0,1.0,1.0
00103592,광동제약,20240322001015,2023,연결,OK,HEADING,7,6046,391,22615510000.0,23865371000.0,-1276819000.0,1333630000.0,797606000.0,1119453000.0,-321847000.0,888776000.0,1929310000.0,1016469000.0,310798000.0,602043000.0,1011783000.0,,7493810000.0,-1682299000.0,1918161000.0,4.53,5.31,4.92,4.5,4.67,4.585,,,8.35,1922645000.0,-1709194000.0,1.0,1.0
00103626,한솔피엔에스,20240312000826,2023,연결,OK,HEADING,11,6713,392,10629123000.0,11678530000.0,-1049407000.0,1682349000.0,467019000.0,549498000.0,-82479000.0,1479993000.0,85381000.0,681020000.0,-7775000.0,-587864000.0,1789761000.0,,206525000.0,-679219000.0,761615000.0,3.9,4.0,3.95,2.1,5.0,3.55,6.52,7.31,6.915,770226000.0,-684697000.0,1.0,1.0
00103635,광림,20240319000827,2023,연결,OK,HEADING,13,5695,368,6471639658.0,4796575251.0,1675064407.0,779619792.0,268947396.0,159401844.0,109545552.0,887660403.0,760520660.0,,,,889165344.0,,,-264163367.0,295118085.0,4.12,4.52,4.32,3.9,4.21,4.055,,,,290750710.0,-272712829.0,1.0,1.0
00103644,비츠로테크,20240320001991,2023,연결,OK,HEADING,14,5850,391,30917642000.0,13550704000.0,17366938000.0,3785331000.0,1250498000.0,614808000.0,635690000.0,3160959000.0,1438566000.0,,,,4421020000.0,2100000000.0,134781000.0,-1879723000.0,2198510000.0,4.93,5.84,5.385,3.55,4.78,4.165,7.7,9.0,8.35,2157587000.0,-1945708000.0,1.0,1.0
00104069,케이디비생명보험,20240426000416,2023,연결,부분(4/7),HEADING,1,2454,342,34547000000.0,,,4136000000.0,2037000000.0,,,11178000000.0,620000000.0,1046000000.0,2748000000.0,2322000000.0,,,,,,,,,,,,,,,,,,
00104120,광진실업,20240315000752,2023,연결,OK,HEADING,16,5778,364,2910608000.0,3232524000.0,-321916000.0,489104000.0,104167000.0,160623000.0,-56456000.0,434606000.0,460298000.0,,,,432648000.0,,,-193701000.0,215353000.0,4.3,4.41,4.355,,,5.52,,,8.34,222984000.0,-197917000.0,1.0,1.0
00104388,국도화학,20240307000864,2023,연결,부분(0/7),KEYWORD,3,2914,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104698,LS네트웍스,20240321001321,2023,연결,OK,HEADING,14,7037,391,16211819000.0,16014218000.0,197601000.0,1755067000.0,775870000.0,871389000.0,-95519000.0,1026626000.0,1219726000.0,917954000.0,301772000.0,,1659548000.0,1147782000.0,,-964442000.0,1108727000.0,5.24,5.48,5.36,2.0,6.86,4.43,6.05,8.79,7.42,1096226000.0,-991674000.0,1.0,1.0
00104722,국제약품,20240321001179,2023,연결,OK,HEADING,13,5814,381,18512006000.0,19409643000.0,-897637000.0,1875595000.0,1144236000.0,1191487000.0,-47251000.0,7956229000.0,140485000.0,881726000.0,-128843000.0,-612398000.0,3019831000.0,2000000000.0,249081000.0,-998856000.0,1128664000.0,,,4.81,,,3.96,,,5.9599,1129072366.0,-1018160330.0,1.0,1.0
00104856,삼성증권,20240313001446,2023,연결,OK,HEADING,13,5589,387,122201652000.0,127390677000.0,-5189025000.0,11939144000.0,5341900000.0,5975605000.0,-633705000.0,12664334000.0,8801342000.0,6125507000.0,220700000.0,2455135000.0,17281044000.0,,,-7525079000.0,8538130000.0,4.19,5.02,4.605,3.79,5.22,4.505,,,,8465952000.0,-7721550000.0,1.0,1.0
00105040,뉴인텍,20240318000416,2023,연결,OK,HEADING,18,6857,375,6185550000.0,1365592000.0,4819958000.0,930440000.0,266622000.0,53541000.0,213081000.0,285356000.0,67028000.0,312977000.0,3634000.0,376371000.0,1143521000.0,755000000.0,197000000.0,-375746000.0,425446000.0,,,4.5,,,5.0,,,6.79,431438000.0,-377838000.0,1.0,1.0
00105156,극동유화,20240321000846,2023,연결,OK,HEADING,9,5203,370,10932854000.0,11869480000.0,-936626000.0,946022000.0,297175000.0,554224000.0,-257049000.0,289282000.0,850493000.0,,,,731472000.0,,,-437880000.0,505073000.0,4.37,4.88,4.625,2.5,4.43,3.465,,,6.83,497519000.0,-451855000.0,1.0,1.0
00105165,극동전선,20240327001071,2023,별도,부분(2/7),HEADING,5,5546,322,,7548775000.0,,,,,,3487076000.0,,,,,,,424000000.0,,,,,,,,,,,,,,,
00105174,에이치디현대오일뱅크,20240329000013,2023,연결,OK,HEADING,12,5288,365,331803342000.0,390868923000.0,-59064581000.0,27149504000.0,13164799000.0,18680587000.0,-5515788000.0,31086122000.0,49247284000.0,39453524000.0,0.0,9793760000.0,,,,-24945589540.0,37620264832.0,4.5,4.65,4.575,1.92,3.99,2.955,,,,37799740447.0,-25482415542.0,1.0,1.0
00105271,케이씨씨,20240327001177,2023,연결,OK,TITLE,66,26822,393,805254534000.0,511268200000.0,293986334000.0,30065867000.0,31950147000.0,23552609000.0,8397538000.0,31179061000.0,86361308000.0,60599579000.0,-2008776000.0,27770505000.0,41568033000.0,,28158000000.0,-74181910000.0,26835382000.0,1.75,9.5,5.625,0.0,5.63,2.815,,,,87207449000.0,-24215542000.0,1.0,1.0
00105299,금강공업,20240314000999,2023,연결,OK,HEADING,7,6721,382,45773007000.0,49100415000.0,-3327408000.0,4533382000.0,1920096000.0,1799605000.0,120491000.0,4165377000.0,3219555000.0,2325293000.0,-679585000.0,1573847000.0,4726124000.0,,36517000.0,,,5.15,6.16,5.655,2.0,5.5,3.75,,,,,,,
00105466,KCC건설,20240321001523,2023,별도,OK,HEADING,9,6592,377,83663182000.0,84640995000.0,-977813000.0,6847092000.0,3282219000.0,3848774000.0,-566555000.0,6180506000.0,14994586000.0,9293231000.0,-640248000.0,6590901000.0,6280537000.0,,,-4127746000.0,4569396000.0,,,4.0,,,5.19,,,5.95,4577509000.0,-4197242000.0,1.0,1.0
00105606,금호에이치티,20240329002838,2023,연결,OK,HEADING,7,7191,372,15002120000.0,15643682000.0,-641562000.0,1846765000.0,671267000.0,804967000.0,-133700000.0,1070884000.0,-659126000.0,-1199220000.0,-65500000.0,605594000.0,1713065000.0,,,-754494000.0,857199000.0,,,4.76,,,2.5,,,6.4558,845212000.0,-778140000.0,1.0,1.0
00105855,엘에스일렉트릭,20240326000494,2023,연결,OK,TITLE,44,23938,396,238020000000.0,290573000000.0,-52553000000.0,22248000000.0,11259000000.0,16662000000.0,-5403000000.0,27353000000.0,14544000000.0,8247000000.0,-120000000.0,6417000000.0,17273000000.0,21116000000.0,2806000000.0,13493000000.0,13456000000.0,4.93,5.45,5.19,4.0,6.0,5.0,,,,13493000000.0,-12255000000.0,1.0,1.0
00105873,LG디스플레이,20240314000487,2023,연결,OK,HEADING,11,7233,384,1491146000000.0,1897025000000.0,-405879000000.0,173879000000.0,83793000000.0,107735000000.0,-23942000000.0,287100000000.0,64805000000.0,-871000000.0,-85000000.0,66461000000.0,149937000000.0,180902000000.0,,-157102000000.0,192107000000.0,,,4.6,,,4.0,,,12.2,184374000000.0,-165703000000.0,1.0,1.0
00106368,금호석유화학,20240328001337,2023,연결,OK,TITLE,50,21086,396,276764000000.0,316837000000.0,-40073000000.0,24032000000.0,12009000000.0,13827000000.0,-1818000000.0,40920000000.0,43211000000.0,33105000000.0,-2946000000.0,13052000000.0,23617000000.0,,1403000000.0,-37595000000.0,42236000000.0,4.45,5.5,4.975,2.97,8.28,5.625,,,9.2,42331000000.0,-37808000000.0,1.0,1.0
00106614,기신정기,20230608000512,2023,연결,OK,HEADING,14,5922,381,19875708000.0,22690795000.0,-2815087000.0,2458592000.0,696856000.0,820507000.0,-123651000.0,3282987000.0,-279520000.0,928181000.0,-149474000.0,-102023000.0,,,,-1092535000.0,1235262000.0,4.0,4.6,4.3,3.5,4.0,3.75,,,6.07,1213357788.0,-1113039248.0,1.0,1.0
00106623,현대위아,20240329002076,2023,연결,OK,TITLE,37,16538,372,226470000000.0,305016000000.0,-78546000000.0,20707000000.0,9933000000.0,14600000000.0,-4667000000.0,18835000000.0,18684000000.0,13864000000.0,-1000000.0,4821000000.0,,,,-18494000000.0,18054000000.0,,,4.55,,,4.11,,,,16207000000.0,-14680000000.0,1.0,1.0
00106669,세아베스틸지주,20240312000629,2023,연결,부분(0/7),HEADING,2,2326,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106720,기흥관광개발,20240329002536,2023,연결,부분(0/7),KEYWORD,1,1761,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106881,인디에프,20240321001639,2023,연결,OK,HEADING,10,6466,368,7232334000.0,2782514000.0,4449820000.0,931098000.0,216294000.0,159011000.0,57283000.0,525794000.0,618755000.0,525903000.0,2454000.0,90398000.0,988381000.0,,,-478227000.0,293521000.0,,,4.93,,,4.21,,,8.14,284480000.0,-491849000.0,1.0,1.0
00107224,남선알미늄,20240604000282,2023,연결,OK,HEADING,6,4638,386,31352429000.0,14094345000.0,17258084000.0,2594191000.0,1275153000.0,632662000.0,642491000.0,6138788000.0,6517505000.0,2444631000.0,-17785000.0,4090659000.0,3236682000.0,,,-1765629000.0,2017125000.0,3.19,4.14,3.665,3.79,4.85,4.32,,,,2004683000.0,-1807722000.0,1.0,1.0
00107598,남양유업,20240321001747,2023,연결,OK,HEADING,14,5859,393,80258165000.0,90164112000.0,-9905947000.0,6888858000.0,3524999000.0,4064277000.0,-539278000.0,6214487000.0,-1195139000.0,724360000.0,-1573199000.0,-346300000.0,10413857000.0,,1844509000.0,-3433693000.0,3978193000.0,5.0,5.2,5.1,,,3.0,2.52,4.8,3.66,3796564000.0,-3659040000.0,1.0,1.0
00107613,이수페타시스,20240321001149,2023,연결,OK,HEADING,9,5792,371,117349219000.0,124283605000.0,-6934386000.0,7909586000.0,5368311000.0,5539298000.0,-170987000.0,2920900000.0,3443596000.0,,,,7738599000.0,,1293687000.0,-9533676000.0,10747796000.0,,,4.54,,,5.5,,,9.09,10952956000.0,-9545112000.0,1.0,1.0
00107987,남해화학,20240314001607,2023,연결,OK,HEADING,13,5512,381,36229098697.0,34409946490.0,1819152207.0,3039299733.0,1590751095.0,1750937992.0,-160186897.0,11779613171.0,11155145352.0,1270965693.0,828912362.0,9055267297.0,,,1447513000.0,-2178667985.0,2560901599.0,4.38,4.47,4.425,,,2.0,,,,2500815357.0,-2267837210.0,1.0,1.0
00108001,남화토건,20240320000806,2023,연결,부분(0/7),HEADING,1,1951,314,,,,,,,,,,,,,,,417921000.0,,,,,,,,,,,,,,,
00108038,엔피씨,20240321001040,2023,연결,OK,HEADING,9,5680,355,647574000.0,105505000.0,542069000.0,400670000.0,3365000.0,7209000.0,-3844000.0,292679000.0,-10456000.0,,,,1924536000.0,,86920000.0,,,,,3.82,,,6.27,,,,,,,
00108135,녹십자홀딩스,20240320001805,2023,연결,OK,KEYWORD,16,21880,400,214090000000.0,238719000000.0,-24629000000.0,29471000000.0,11004000000.0,11738000000.0,-734000000.0,22371000000.0,-15702000000.0,-12640000000.0,-31000000.0,-3031000000.0,40240000000.0,,28743000000.0,-13797000000.0,14305000000.0,4.24,4.61,4.425,4.0,5.31,4.655,6.97,9.9,8.435,19443000000.0,-16675000000.0,1.0,1.0
00108241,농심,20240314000698,2023,연결,OK,HEADING,20,7576,383,241079201000.0,252137972000.0,-11058771000.0,20797031000.0,10416696000.0,12754540000.0,-2337844000.0,30562749000.0,27128003000.0,21839691000.0,-581773000.0,5870085000.0,18781146000.0,,4052676000.0,-13381044000.0,15595642000.0,,,4.29,,,6.86,,,6.25,15048212000.0,-14073736000.0,1.0,1.0
00108302,뉴경기관광,20240329002518,2023,별도,부분(0/7),HEADING,1,1774,315,,,,,,,,,,,,,,,1258288000.0,,,,,,,,,,,,,,,
00108490,엔피케이,20240319000401,2023,연결,OK,HEADING,7,4874,367,12544182000.0,3251977000.0,9292205000.0,1123945000.0,567871000.0,91177000.0,476694000.0,1424401000.0,564030000.0,461355000.0,-618000.0,103293000.0,1600639000.0,,,-489054000.0,540161000.0,,,4.53,,,2.73,,,,535166000.0,-502362000.0,1.0,1.0
00108533,다산,20240429001331,2023,연결,부분(1/7),HEADING,2,2150,317,,,,,,,,45275000.0,,,,,,,19487000.0,,,,,,,,,,,,,,,
00108649,TPC,20240320000927,2023,연결,OK,HEADING,11,5187,368,13060869000.0,3224879000.0,9822430000.0,1257849000.0,602021000.0,170721000.0,431300000.0,987458000.0,-146526000.0,670866000.0,202804000.0,-727144000.0,1679795000.0,,,-877169000.0,1034370000.0,,,5.46,,,2.0,,,,1007679000.0,-913796000.0,1.0,1.0
00108977,대구백화점,20240321000387,2023,연결,OK,HEADING,12,5281,368,7850548000.0,7466732000.0,383816000.0,552173000.0,343405000.0,365489000.0,-22084000.0,289939000.0,378116000.0,385518000.0,0.0,22512000.0,530089000.0,,,,,4.078,5.8,4.939,2.4,6.8,4.6,,,,,,,
00109019,아이엠뱅크,20240320001434,2023,연결,OK,HEADING,11,5550,373,339750000000.0,440086000000.0,-100336000000.0,27529000000.0,16686000000.0,20834000000.0,-4148000000.0,20207000000.0,13944000000.0,21136000000.0,,-7192000000.0,23381000000.0,,25000000.0,-26836000000.0,31513000000.0,,,5.05,,,,,,,31129000000.0,-27611000000.0,1.0,1.0
00109037,대성창투,20240321000960,2023,별도,부분(0/7),HEADING,1,1781,314,,,,,,,,,,,,,,,587061000.0,,,,,,,,,,,,,,,
00109107,대농,20240329003065,2023,연결,부분(2/7),HEADING,8,3422,325,,3458959000.0,,,,94206000.0,,1006200000.0,,,,,,,759313000.0,,,,,,,,,,,,,,,
00109189,대덕,20240321001788,2023,연결,OK,HEADING,15,6856,406,111205527000.0,142371472000.0,-31165945000.0,13880290000.0,5455223000.0,6610553000.0,-1155330000.0,7496462000.0,12088824000.0,2744195000.0,1193551000.0,8151078000.0,12734751000.0,13444065000.0,5301397000.0,,,3.9,4.6,4.25,3.0,5.0,4.0,1.36,9.78,5.57,,,1.0,1.0
00109286,대동,20240320002054,2023,연결,부분(4/7),HEADING,1,2294,327,3345784000.0,,,398089000.0,170192000.0,,,643477000.0,385607000.0,,,,,,,,,,,,,,,,,,,,,
00109310,대동기어,20240312000381,2023,별도,OK,HEADING,7,4516,361,11724048000.0,326465000.0,11397583000.0,1534777000.0,592117000.0,18581000.0,573536000.0,1714761000.0,-315473000.0,-315473000.0,,,2108313000.0,,,-594953000.0,677123000.0,,,5.03,,,2.0,,,,673215000.0,-607794000.0,1.0,1.0
00109453,케이조선,20240328000369,2023,연결,OK,HEADING,12,7609,378,30305000000.0,3339000000.0,26953000000.0,1852000000.0,1125000000.0,158000000.0,967000000.0,1194000000.0,6071000000.0,1611000000.0,4460000000.0,,5283000000.0,,2464000000.0,-1742000000.0,1949000000.0,,,4.36,,,3.0,,,6.58,1940000000.0,-1782000000.0,1.0,1.0
00109514,티웨이홀딩스,20240321001723,2023,연결,OK,HEADING,20,6924,357,1140285000.0,599769000.0,540516000.0,106700000.0,52170000.0,31162000.0,21008000.0,4517000.0,8086000.0,,,,129196000.0,,,-30438000.0,34379000.0,,,4.68,,,2.38,,,2.96,33769000.0,-31510000.0,1.0,1.0
00109587,대륙제관,20240314001264,2023,연결,OK,HEADING,6,4433,358,15554200000.0,127099000.0,15427101000.0,1985103000.0,529150000.0,4321000.0,524829000.0,2370762000.0,367412000.0,,,,2514253000.0,,,-880499000.0,850957000.0,,,3.16,,,6.0,,,,880499000.0,-781499000.0,1.0,1.0
00109754,대림바스,20240321001994,2023,연결,OK,HEADING,14,6579,373,32412176000.0,19986123000.0,12426053000.0,3456369000.0,1542928000.0,904993000.0,637935000.0,3632050000.0,563975000.0,2033170000.0,,-1469195000.0,4094304000.0,,411265000.0,-1926942000.0,2131406000.0,,,4.38,,,4.3,,,,2149016000.0,-1947764000.0,1.0,1.0
00109781,대림제지,20240321000889,2023,연결,OK,HEADING,8,6033,366,11584433000.0,11524316000.0,60117000.0,1058742000.0,271824000.0,548923000.0,-277099000.0,386698000.0,697964000.0,337352000.0,-1488000.0,362100000.0,781643000.0,,,-1227408000.0,639442000.0,,,4.7,,,5.0,,,,,,,
00109806,삼일씨엔에스,20240321000414,2023,연결,부분(2/7),HEADING,1,2188,323,9538995000.0,12120338000.0,-2581343000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00109824,대림통상,20240321001877,2023,연결,OK,HEADING,8,5019,364,18042595000.0,13082737000.0,4959858000.0,2044849000.0,524101000.0,568989000.0,-44888000.0,2376569000.0,963988000.0,310435000.0,-275567000.0,929120000.0,,,,-1010625280.0,1172768675.0,,,4.48,,,3.13,,,,1155526080.0,-1046430410.0,1.0,1.0
00110060,대백저축은행,20240328000952,2023,연결,부분(3/7),HEADING,8,3403,323,2025293000.0,2026919000.0,-1626000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
00110307,대선조선,20240328001166,2023,별도,OK,HEADING,8,5510,362,14594891000.0,2099042000.0,12495849000.0,1698867000.0,642444000.0,107190000.0,535254000.0,3170665000.0,661251000.0,,,,,1571914000.0,,-706133000.0,801411000.0,,,4.34,,,1.0,,,6.29,-875982000.0,-1024561000.0,1.0,1.0
00110547,링세오코리아,20240327001061,2023,연결,부분(3/7),HEADING,4,2964,329,12066614000.0,13344774000.0,-1278160000.0,,,,,638249000.0,,,,,,,52000000.0,,,,,,,,,,,,,,,
00110583,DH오토웨어,20240403003408,2023,연결,OK,HEADING,18,6729,396,6200873000.0,3914191000.0,2283203000.0,944470000.0,411399000.0,121141000.0,290258000.0,2511444000.0,-1406863000.0,250205000.0,24949000.0,-1681291000.0,1234728000.0,776767000.0,167834000.0,-368706000.0,425259000.0,4.45,4.8,4.625,1.5,4.0,2.75,7.62,10.1,8.86,415654000.0,-383276000.0,1.0,1.0
00110608,DSR,20240321001104,2023,연결,OK,HEADING,14,7910,368,11787862000.0,12948867000.0,-1161005000.0,955717000.0,498040000.0,543540000.0,-45500000.0,783902000.0,580394000.0,481859000.0,-95254000.0,193789000.0,,900000000.0,,-551040000.0,631016400.0,,,4.33,,,4.0,,,5.32,613768864.0,-576597241.0,1.0,1.0
00110875,대신정보통신,20230810000089,2023,연결,부분(0/7),HEADING,2,2675,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00111218,KD,20240321002041,2023,연결,OK,HEADING,6,4051,345,664529000.0,1341000.0,663188000.0,392997000.0,26957000.0,4828000.0,22129000.0,641232000.0,136494000.0,-13018000.0,0.0,149512000.0,,,,,,,,,,,,,,,,,,
00111227,대양제지공업,20240321001628,2023,연결,OK,HEADING,9,5885,369,8110800000.0,8152455000.0,-41655000.0,1113821000.0,315442000.0,468317000.0,-152875000.0,2058740000.0,863528000.0,,,,960946000.0,,,-438228000.0,494571000.0,4.41,4.94,4.675,4.6,7.4,6.0,,,,494621800.0,-437583200.0,1.0,1.0
00111421,휴니드테크놀러지스,20240311000760,2023,별도,OK,HEADING,17,5907,351,12701869000.0,12437611000.0,264258000.0,,,485558000.0,,1027180000.0,763475000.0,,,,1834595000.0,,,-629410000.0,706274000.0,,,4.11,,,4.55,,,5.422,696913000.0,-648902000.0,1.0,1.0
00111458,대영포장,20240321000763,2023,별도,OK,HEADING,7,5019,351,16559505000.0,17164596000.0,-605091000.0,2046462000.0,418812000.0,745056000.0,-326244000.0,447197000.0,391638000.0,,,,1720218000.0,,,,,,,4.7,,,4.68,,,,,,,
00111689,아진전자부품,20240319000483,2023,별도,OK,HEADING,6,6140,370,8350661000.0,4875011000.0,3475650000.0,1222650000.0,281786000.0,285703000.0,-3917000.0,792770000.0,767485000.0,533758000.0,2372000.0,231355000.0,1218734000.0,,20967000.0,-413842000.0,476382000.0,,,4.83,,,4.49,,,,467080000.0,-428940000.0,1.0,1.0
