corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00103644,비츠로테크,20180928000537,2018,OK|연결,OK,6,4798,399,OK,18144331000.0,4200341000.0,13944000000.0,2986810000.0,453461000.0,,453461000.0,2750551000.0,1058163000.0,,,,3440271000.0,,,-67085000.0,78903000.0,,,3.15,,,3.9,,,,67085000.0,-78903000.0,1.0,1.0
00104069,케이디비생명보험,20190401004320,2018,OK|연결,OK,1,2552,377,OK,27912000000.0,,,3680000000.0,684000000.0,,,3243000000.0,2396000000.0,434000000.0,1297000000.0,1533000000.0,,,,,,,,,,,,,,,,,,
00104102,우리종합금융,20190401002988,2018,OK|연결,OK,11,6404,408,OK,3569725000.0,2877155000.0,692570000.0,536165000.0,73765000.0,73549000.0,216000.0,178543000.0,531832000.0,206802000.0,,325030000.0,639930000.0,551343000.0,103331000.0,-266784000.0,301892000.0,,,2.48,,,4.29,,,,306321000.0,-268209000.0,1.0,1.0
00104120,광진실업,20190327000980,2018,OK|연결,OK,6,4683,397,OK,2832207000.0,2707293000.0,124921000.0,390852000.0,66158000.0,70956000.0,-4798000.0,237388000.0,66486000.0,,,,386054000.0,,,-182582000.0,204543000.0,,,2.24,,,4.98,,,,207983000.0,-183203000.0,1.0,1.0
00104388,국도화학,20190329001968,2018,OK|연결,부분(0/7),2,2412,487,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104519,국보,20190401003392,2018,OK|연결,부분(0/7),1,2143,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104537,국영지앤엠,20190401003574,2018,OK|별도,부분(0/7),1,1802,583,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104573,국일제지,20190401002279,2018,OK|연결,부분(0/7),1,2375,580,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104698,LS네트웍스,20190402002227,2018,OK|연결,OK,9,5713,415,OK,13032515000.0,11455855000.0,1576660000.0,1883052000.0,408502000.0,409720000.0,-1218000.0,1401103000.0,74565000.0,78693000.0,-4128000.0,,,,,-647196000.0,741988000.0,3.1,3.2,3.15,4.06,4.98,4.52,,,,740197000.0,-660471000.0,1.0,1.0
00104722,국제약품,20190401000181,2018,OK|연결,부분(0/7),2,2229,492,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104768,가온전선,20190515001469,2018,OK|연결,OK,19,8177,436,OK,16554810000.0,15452636000.0,1102174000.0,2214146000.0,606736000.0,512323000.0,94413000.0,3533309000.0,86065000.0,383861000.0,0.0,-561566000.0,2570325000.0,,261765000.0,,,2.9,3.6,3.25,3.9,4.0,3.95,7.71,8.84,8.275,,,1.0,1.0
00104786,미래아이앤지,20190401003430,2018,OK|연결,OK,8,6362,396,OK,1163495000.0,214353000.0,949142000.0,172977000.0,22104000.0,5373000.0,16731000.0,66255000.0,68672000.0,,,,189708000.0,,,-82011000.0,90472000.0,,,2.26,,,5.0,,,,93886000.0,-80815000.0,1.0,1.0
00104810,소노스퀘어,20190426000345,2018,OK|연결,OK,12,16224,400,OK,9008780000.0,5020904000.0,3987876000.0,1734571000.0,228500000.0,108622000.0,119878000.0,939298000.0,-365383000.0,,,,1854449000.0,,,,,2.37,2.82,2.595,3.65,4.11,3.88,,,,,,,
00104856,삼성증권,20190401005163,2018,OK|연결,OK,18,33072,427,OK,85262028000.0,78245281000.0,7016747000.0,10782507000.0,2128573000.0,1885499000.0,243074000.0,14728398000.0,6160177000.0,3934175000.0,-197414000.0,2423416000.0,,,,-5368377000.0,5412361000.0,2.32,3.1,2.71,3.45,4.39,3.92,,,,5323761000.0,-4880860000.0,1.0,1.0
00104999,윌비스,20190401001566,2018,OK|연결,OK,1,2207,406,OK,158104000000.0,126848000000.0,31256000000.0,5897000000.0,4732000000.0,3800000000.0,932000000.0,8437000000.0,1547000000.0,1547000000.0,,,8576000000.0,,,-13900000000.0,1900000000.0,,,,,,,,,,15700000000.0,-1900000000.0,,
00105040,뉴인텍,20190328000093,2018,OK|연결,OK,9,5756,410,OK,4116591000.0,724562000.0,3392029000.0,583537000.0,96509000.0,23653000.0,72856000.0,340344000.0,531152000.0,346122000.0,0.0,185030000.0,656393000.0,,129000000.0,-212574000.0,241029000.0,,,2.64,,,2.5,,,7.86,242987000.0,-214924000.0,1.0,1.0
00105101,INVENI,20190401004632,2018,OK|연결,OK,8,5817,425,OK,44056132000.0,35963831000.0,8092301000.0,4347544000.0,1494936000.0,1242353000.0,252583000.0,3880981000.0,2799164000.0,,,,,13534000000.0,,-324473000.0,434796000.0,2.7,4.0,3.35,3.0,6.1,4.55,5.47,9.1,7.285,486241000.0,-325777000.0,1.0,1.0
00105138,파라텍,20190401004384,2018,OK|연결,OK,13,15190,400,OK,5364333000.0,3932647000.0,1431686000.0,912310000.0,83787000.0,156821000.0,-73034000.0,1294325000.0,1242827000.0,,,,839276000.0,,,-321589000.0,358748000.0,,,2.59,,,5.08,,,,371210000.0,-317777000.0,1.0,1.0
00105156,극동유화,20190401003446,2018,OK|연결,OK,8,5290,402,OK,8169242000.0,4740064000.0,3429178000.0,757129000.0,155282000.0,136991000.0,18291000.0,1009669000.0,143014000.0,,,,788064000.0,,,-376346000.0,420299000.0,,,2.74,,,5.0,,,11.7,433998000.0,-372535000.0,1.0,1.0
00105165,극동전선,20190402000678,2018,OK|연결,부분(0/7),1,2307,351,부분(1/7),,,,,,,,2545586000.0,,,,,,,,,,,,,,,,,,,,,,
00105174,에이치디현대오일뱅크,20190329004260,2018,OK|연결,OK,12,5363,428,OK,216798107000.0,226043108000.0,-9245001000.0,23194519000.0,5854998000.0,6638933000.0,-783935000.0,12227719000.0,2286541000.0,9192551000.0,0.0,-6906010000.0,,,,-21395447000.0,24873177000.0,2.66,2.84,2.75,1.87,3.46,2.665,,,11.72,25212332000.0,-21471883000.0,1.0,1.0
00105271,케이씨씨,20210317000416,2018,OK|연결,OK,17,7661,421,OK,286886652000.0,308455430000.0,-21568778000.0,32846203000.0,8187857000.0,8958269000.0,-770412000.0,8716942000.0,2122006000.0,3651860000.0,0.0,-1529854000.0,32116875000.0,,2455000000.0,-21985107000.0,25053616000.0,,,2.57,,,5.0,,,,25356011000.0,-22154460000.0,1.0,1.0
00105280,현대지에프홀딩스,20190401003050,2018,OK|연결,OK,7,7466,438,OK,203303877000.0,177378865000.0,25925012000.0,35029992000.0,,4017369000.0,,25811583000.0,20224214000.0,13700168000.0,-3586930000.0,10110976000.0,31012623000.0,,2217174000.0,-12007951000.0,13694717000.0,2.2,3.3,2.75,2.0,6.0,4.0,2.9,8.5,5.7,13878834000.0,-12084778000.0,1.0,1.0
00105299,금강공업,20190814001512,2018,OK|연결,OK,5,5629,390,OK,23576621000.0,24782807000.0,-1206186000.0,2530866000.0,518402000.0,501211000.0,17191000.0,751605000.0,985737000.0,239113000.0,268000.0,746356000.0,2548056000.0,,,,,,,,,,,,,,,,,
00105466,KCC건설,20210316001063,2018,OK|연결,OK,9,6845,420,OK,67684917000.0,50826273000.0,16858644000.0,6234861000.0,1663998000.0,1291807000.0,372191000.0,3229805000.0,4009250000.0,2024525000.0,0.0,1479914000.0,6607052000.0,,,-3980979000.0,4447126000.0,,,2.37,,,4.8,,,6.71,4483443000.0,-4025338000.0,1.0,1.0
00105475,금강철강,20190401003770,2018,OK|연결,OK,25,9036,407,OK,11819317282.0,11522844961.0,296472321.0,580077229.0,308709844.0,288812107.0,19897737.0,58487200.0,-461350016.0,159876890.0,0.0,150568107.0,599974966.0,,30233920.0,-308903536.0,284739353.0,,,2.25,,,4.07,,,,286916638.0,-312410743.0,1.0,1.0
00105606,금호에이치티,20190527000441,2018,OK|연결,부분(0/7),1,2341,488,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00105855,엘에스일렉트릭,20190401004824,2018,OK|연결,OK,13,7258,419,OK,199605000000.0,194304000000.0,5301000000.0,22001000000.0,6272000000.0,6450000000.0,-178000000.0,21315000000.0,1603000000.0,3664000000.0,153000000.0,-2214000000.0,22289000000.0,,1455000000.0,,,2.9,3.2,3.05,3.6,5.05,4.325,,,,,,,
00105873,LG디스플레이,20190401004005,2018,OK|연결,OK,11,7385,425,OK,1595423000000.0,1550063000000.0,45360000000.0,204668000000.0,49145000000.0,48184000000.0,961000000.0,88562000000.0,-5690000000.0,-12961000000.0,-15379000000.0,56225000000.0,179880000000.0,,,-199750000000.0,236002000000.0,,,2.8,,,4.3,,,14.4,241608000000.0,-199363000000.0,1.0,1.0
00105952,LS,20210831001857,2018,OK|연결,OK,4,2947,363,OK,609032000000.0,524482000000.0,84550000000.0,,,,,,,,,,,,10639000000.0,,,,,,,,,,,,,,,
00105961,LG이노텍,20190401003412,2018,OK|연결,OK,23,8099,430,OK,359666000000.0,338751000000.0,20915000000.0,46118000000.0,10014000000.0,8189000000.0,1825000000.0,25846000000.0,10204000000.0,-792000000.0,2131000000.0,-14384000000.0,48517000000.0,25408000000.0,646000000.0,-29820000000.0,33758000000.0,,,2.6,,,4.3,,,9.3,34557000000.0,-29751000000.0,1.0,1.0
00106119,금양,20190619000318,2018,OK|연결,OK,9,6000,398,OK,4253535000.0,2122329000.0,2131206000.0,675945000.0,82736000.0,48139000.0,34597000.0,210546000.0,181609000.0,,,,710542000.0,,,-339968000.0,326038000.0,,,2.37,,,5.58,,,,339968000.0,-287487000.0,1.0,1.0
00106313,금호건설,20190401003919,2018,OK|연결,OK,13,16418,422,OK,66601000000.0,18512000000.0,48089000000.0,7033000000.0,1754000000.0,453000000.0,1301000000.0,8660000000.0,5296000000.0,-1525000000.0,-638000000.0,-2901000000.0,8334000000.0,,,-3439000000.0,3844000000.0,,,2.64,,,3.73,,,6.04,3854000000.0,-3494000000.0,1.0,1.0
00106368,금호석유화학,20190401004932,2018,OK|연결,OK,12,7699,424,OK,198010000000.0,158793000000.0,39217000000.0,17218000000.0,5346000000.0,3973000000.0,1373000000.0,11084000000.0,13128000000.0,,,,20014000000.0,,,-13035000000.0,18699000000.0,2.65,2.71,2.68,3.91,6.09,5.0,,,8.296,18939000000.0,-13092000000.0,1.0,1.0
00106395,금호전기,20190328001598,2018,OK|연결,OK,3,3979,401,OK,6867917000.0,3748775000.0,3119142000.0,2817570000.0,342882000.0,282054000.0,60828000.0,2026284000.0,48339000.0,178725000.0,,-130386000.0,2878398000.0,,,,,2.45,2.56,2.505,4.07,,,,,,,,,
00106614,기신정기,20180629000420,2018,OK|연결,OK,15,6743,427,OK,14845086000.0,13830697000.0,1014389000.0,2703061000.0,516596000.0,430296000.0,86300000.0,1262127000.0,2905494000.0,1940618000.0,91476000.0,873400000.0,,,,-1201610000.0,1423870000.0,2.8,3.9,3.35,3.6,4.0,3.8,,,8.98,1409265000.0,-1247620000.0,1.0,1.0
00106623,현대위아,20190401004312,2018,OK|연결,OK,13,6845,432,OK,196328511000.0,179999569000.0,16328942000.0,23901723000.0,5537116000.0,6017833000.0,-480717000.0,23734207000.0,16589343000.0,12092137000.0,-2558763000.0,7055969000.0,23421006000.0,,,-20206717000.0,24016500000.0,1.9,2.7,2.3,92.0,4.43,2.675,,,,24159421000.0,-20469770000.0,1.0,1.0
00106641,기아,20211210000468,2018,OK|연결,부분(3/7),15,13784,410,OK,,,2.7,,,4.0,,,,2586132000000.0,2520772000000.0,65360000000.0,285081000000.0,70738000000.0,69897000000.0,,,,,,,,,284897000000.0,286665000000.0,-248412000000.0,,,1.0,1.0
00106669,세아베스틸지주,20190401005181,2018,OK|연결,OK,2,2412,359,OK,192783270000.0,159640097000.0,33143173000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106720,기흥관광개발,20190401002998,2018,OK|연결,부분(0/7),1,2345,522,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106881,인디에프,20190401002234,2018,OK|연결,OK,10,9760,410,OK,8365998000.0,3153931000.0,5200100000.0,1235232000.0,190221000.0,116757000.0,73464000.0,1498005000.0,377002000.0,248653000.0,-95886000.0,224235000.0,1308696000.0,,,-498933000.0,569585000.0,,,3.12,,,4.04,,,,574398000.0,-504244000.0,1.0,1.0
00107066,남광토건,20190401000725,2018,OK|연결,OK,6,7692,375,OK,188430000.0,58293000.0,130137000.0,898931000.0,25505000.0,1377000.0,24128000.0,3290291000.0,51093000.0,,,,,,,,,,,,,,,,,,,,,
00107224,남선알미늄,20190401001558,2018,OK|연결,OK,14,19810,427,OK,32652815000.0,10556679000.0,22096136000.0,3239596000.0,842712000.0,236788000.0,605924000.0,2757746000.0,1102646000.0,1167909000.0,987000.0,-66250000.0,3845520000.0,,,-2241328000.0,2571063000.0,2.37,2.49,2.43,3.63,4.1,3.865,,,,2556870000.0,-2271712000.0,1.0,1.0
00107598,남양유업,20190401004914,2018,OK|연결,OK,10,12408,424,OK,82992569000.0,67891870000.0,15100699000.0,8141860000.0,2394995000.0,1816287000.0,578708000.0,19287773000.0,5575918000.0,2461792000.0,0.0,3114126000.0,10516855000.0,,1108191000.0,-3460334000.0,3804972000.0,,,2.4,,,3.05,,,4.45,3872377000.0,-3469922000.0,1.0,1.0
00107613,이수페타시스,20190401004375,2018,OK|연결,OK,10,6195,429,OK,78147546000.0,72149738000.0,5997808000.0,7944822000.0,1760590000.0,1879702000.0,-119112000.0,2392790000.0,4319044000.0,,,,7648932000.0,,,-5604901000.0,6110244000.0,2.55,2.79,2.67,4.0,7.0,5.5,6.09,9.14,7.615,6227078000.0,-5620036000.0,1.0,1.0
00107677,비비안,20200327001440,2018,OK|연결,부분(0/7),1,2331,472,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00107987,남해화학,20190401004960,2018,OK|별도,OK,13,5773,414,OK,28759051480.0,18864325811.0,9894725669.0,7580569227.0,651407478.0,397003581.0,254403897.0,2731552103.0,1236438773.0,578625418.0,-18268334.0,676081689.0,,,692398000.0,-2106646338.0,2425109938.0,,,2.64,,,1.7,,,,2428943363.0,-2142021456.0,1.0,1.0
00108001,남화토건,20190329004006,2018,OK|연결,부분(0/7),1,1895,466,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00108038,엔피씨,20190401002787,2018,OK|연결,OK,9,5568,393,OK,342012000.0,153044000.0,188968000.0,260580000.0,15784000.0,,15784000.0,305587000.0,52540000.0,,,,2255994000.0,,,-25108000.0,29601000.0,,,2.81,,,3.39,,,,29525000.0,-25611000.0,,
00108065,에코바이브,20190401003440,2018,OK|연결,OK,7,7200,389,OK,517667000.0,76046000.0,441621000.0,315586000.0,9510000.0,5648000.0,3862000.0,112221000.0,-4928000.0,,,,319448000.0,218197000.0,,,,,,2.74,,,5.0,,,8.52,,,,
00108135,녹십자홀딩스,20190401004527,2018,OK|연결,OK,9,6731,441,OK,132836000000.0,116869000000.0,15967000000.0,18036000000.0,3407000000.0,3091000000.0,316000000.0,214000000.0,10213000000.0,3841000000.0,4710000000.0,0.0,18352000000.0,36855000000.0,,-10902000000.0,12796000000.0,2.26,2.66,2.46,4.14,5.92,5.03,6.55,10.72,8.635,12842000000.0,-11067000000.0,1.0,1.0
00108241,농심,20190329002205,2018,OK|연결,OK,3,2733,383,OK,15895976000.0,,,1760133000.0,,,491756000.0,1879834000.0,144667000.0,,,,,,,,,2.38,2.69,2.535,3.79,7.76,5.775,,,,,,,
00108302,뉴경기관광,20190401003177,2018,OK|별도,부분(0/7),4,3922,350,부분(1/7),,,,,,,,55263000.0,,,,,,,,,,,,,,,,,,,,,,
00108490,엔피케이,20190328000890,2018,OK|연결,OK,7,6455,414,OK,11294882000.0,1829558000.0,9465324000.0,1534827000.0,260150000.0,87000.0,260063000.0,886108000.0,964924000.0,,,,1795065000.0,,64464000.0,-693752000.0,805618000.0,2.57,3.19,2.88,3.0,3.93,3.465,,,,803787000.0,-707810000.0,1.0,1.0
00108533,다산,20190401001768,2018,OK|별도,부분(0/7),2,2303,353,부분(2/7),,,,,,,,144791000.0,,,,,,,37476000.0,,,,,,,,,,,,,,,
00108649,TPC,20190401002451,2018,OK|연결,OK,14,5977,408,OK,10948786000.0,3676260000.0,7272526000.0,1129910000.0,251473000.0,92650000.0,158823000.0,583552000.0,998571000.0,280239000.0,23000.0,718309000.0,1288733000.0,,,-570045000.0,644124000.0,,,2.57,,,3.9,,,,738478000.0,-584454000.0,1.0,1.0
00108746,DKME,20190401002397,2018,OK|별도,OK,8,6413,406,OK,9574340572.0,4257391986.0,5565613119.0,1156255373.0,256172352.0,122967382.0,133204970.0,1342985380.0,-20636137.0,-20636137.0,0.0,0.0,1196322387.0,,,-704235034.0,805818366.0,,,2.48,,,2.0,,,,809222827.0,-714474912.0,1.0,1.0
00108913,대교,20190401004798,2018,OK|연결,OK,22,28549,437,OK,66128000000.0,52956000000.0,13172000000.0,8517000000.0,1640000000.0,1427000000.0,213000000.0,7547000000.0,2077000000.0,717000000.0,170000000.0,1190000000.0,8730000000.0,,1092000000.0,-3968000000.0,4294000000.0,2.35,3.85,3.1,2.78,3.87,3.325,,,7.4,4254000000.0,-4040000000.0,0.5,0.5
00108940,대성홀딩스,20211123000312,2018,OK|별도,OK,13,13614,412,OK,8053067000.0,7844470000.0,208597000.0,409452000.0,278392000.0,274613000.0,3779000.0,325542000.0,442400000.0,25939000.0,-3956000.0,420417000.0,413231000.0,454000000.0,,-101128000.0,113603000.0,,,3.65,,,4.06,,,6.31,112713000.0,-103741000.0,1.0,1.0
