corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00101752,케이씨피드,20260310003012,2025,연결,부분(4/7),HEADING,9,4203,388,5268632000.0,6268430000.0,-999798000.0,467142000.0,,,233432000.0,,-85157000.0,,,,700574000.0,,,-242800000.0,285600000.0,,,5.24,,,4.19,,,,279800000.0,-253200000.0,1.0,1.0
00102113,경인양행,20260319000395,2025,연결,OK,HEADING,11,6710,403,9805901519.0,9657683733.0,148217786.0,617104896.0,351278088.0,445478712.0,-94200624.0,1142096670.0,1676356643.0,,,,522904272.0,,,-2590001753.0,1771781818.0,,,5.97,,,4.0,,,,1776578262.0,-2600995856.0,1.0,1.0
00102140,경인전자,20260312001118,2025,연결,OK,HEADING,11,5554,377,4108549000.0,4227176000.0,-118627000.0,240990000.0,15601000.0,167066000.0,-151465000.0,0.0,94852000.0,,,,89525000.0,,,,,,,,,,,,,,,,,
00102353,경창산업,20260323000235,2025,연결,OK,TITLE,45,32267,420,74742700000.0,32167664000.0,42575036000.0,8104352000.0,2816928000.0,966174000.0,1850754000.0,11068613000.0,-1919342000.0,,,,9955106000.0,,,-5770960000.0,6659151000.0,3.92,4.45,4.185,3.4,3.96,3.68,,,,6649401000.0,-5883163000.0,1.0,1.0
00102432,계룡건설산업,20260318001298,2025,연결,OK,HEADING,17,7526,437,134889953000.0,90308709000.0,44581244000.0,15488190000.0,4278993000.0,2431684000.0,1847309000.0,17824772000.0,8671251000.0,3552189000.0,0.0,5119062000.0,18218618000.0,17137000000.0,,-7185310000.0,8251044000.0,3.58,4.64,4.11,,,2.0,6.45,7.49,6.97,8118388000.0,-7423014000.0,1.0,1.0
00102751,고려산업,20260311003408,2025,연결,부분(2/7),HEADING,1,2220,358,10695137333.0,11040441032.0,-345303699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00102858,고려아연,20260316000929,2025,연결,OK,HEADING,9,7466,448,404955666000.0,448474499000.0,-43518833000.0,32236604000.0,15046112000.0,15353557000.0,-307445000.0,8730902000.0,-15802555000.0,-12311725000.0,-2686959000.0,-803871000.0,40360029000.0,39955176000.0,10836701000.0,-27885938000.0,31971003000.0,3.77,4.9,4.335,3.51,5.99,4.75,2.66,7.89,5.275,32764647000.0,-27801231000.0,1.0,1.0
00103006,고려제강,20260319001226,2025,연결,OK,HEADING,14,6106,426,69736000000.0,83935000000.0,-14199000000.0,7188000000.0,2903000000.0,3297000000.0,-394000000.0,8771000000.0,-5846000000.0,-5565000000.0,-262000000.0,-19000000.0,,,,-3784640000.0,4451840000.0,4.29,4.82,4.555,2.0,3.0,2.5,,,,4272990000.0,-4024060000.0,1.0,1.0
00103015,고려제약,20260312000466,2025,연결,OK,HEADING,14,6787,410,17631156000.0,18954486000.0,-1323330000.0,1384526000.0,410177000.0,688151000.0,-277974000.0,1255012000.0,-193444000.0,-1212715000.0,0.0,1019271000.0,1422839000.0,,,-619164000.0,697715000.0,,,4.24,,,4.29,,,,704315000.0,-625152000.0,1.0,1.0
00103042,케이씨티시,20260319001225,2025,연결,OK,HEADING,11,5253,436,40216979000.0,39968871000.0,248108000.0,4020179000.0,1631216000.0,1685077000.0,-53861000.0,3744392000.0,271720000.0,157869000.0,113851000.0,,5834797000.0,,745000000.0,-2364480000.0,2335544000.0,3.85,5.14,4.495,2.0,3.86,2.93,3.91,7.58,5.745,2114656000.0,-2054584000.0,1.0,1.0
00103130,플레이그램,20260318000918,2025,연결,OK,HEADING,6,4807,388,13395091000.0,13434133000.0,-39042000.0,2177150000.0,427075000.0,478526000.0,-51451000.0,1062055000.0,494905000.0,690870000.0,,,2125699000.0,,186000000.0,,,,,,,,,,,,,,,
00103176,흥국화재,20260319001047,2025,연결,OK,HEADING,9,6122,411,1068000000.0,833000000.0,235000000.0,571000000.0,51000000.0,39000000.0,12000000.0,758000000.0,-351000000.0,-36000000.0,0.0,387000000.0,7300000000.0,,6749000000.0,-63000000.0,66000000.0,,,3.85,,,9.0,,,6.482,70000000.0,-61000000.0,1.0,1.0
00103510,인지컨트롤스,20260323001493,2025,연결,OK,TITLE,70,37740,420,19686397000.0,21415737000.0,-1729340000.0,2135022000.0,694169000.0,713458000.0,-19289000.0,1621379000.0,304058000.0,466364000.0,-1254000.0,35205000.0,2115733000.0,,685971000.0,-1377421000.0,1571382000.0,,,4.3,,,4.25,,,7.75,1558929000.0,-1412380000.0,1.0,1.0
00103547,우진비앤지,20260319001070,2025,연결,OK,HEADING,13,5383,413,5690674969.0,2192173110.0,3498501859.0,636466176.0,144536508.0,81701688.0,62834820.0,437047345.0,-89542744.0,,,,699300996.0,,378151000.0,-244630189.0,288384360.0,4.26,4.9,4.58,3.41,3.94,3.675,,,,280794339.0,-254971068.0,1.0,1.0
00103592,광동제약,20260318001573,2025,연결,OK,HEADING,7,6292,431,28475234000.0,28539042000.0,-63808000.0,2378437000.0,954076000.0,1009002000.0,-54926000.0,2618031000.0,-566081000.0,-665207000.0,0.0,99126000.0,2323510000.0,,8163855000.0,-1036546000.0,1307371000.0,4.1,4.34,4.22,4.5,5.27,4.885,,,7.82,1306429000.0,-1059069000.0,1.0,1.0
00103626,한솔피엔에스,20260312000618,2025,연결,OK,HEADING,11,6808,423,12760551000.0,12661550000.0,99001000.0,1950225000.0,386870000.0,384864000.0,2006000.0,957815000.0,545567000.0,488853000.0,,56714000.0,1952232000.0,,334410000.0,-790524000.0,884357000.0,3.62,3.65,3.635,4.5,5.36,4.93,,,6.925,895096000.0,-796353000.0,1.0,1.0
00103644,비츠로테크,20260323000806,2025,연결,OK,HEADING,16,7373,439,38382281000.0,18479404000.0,19902877000.0,4552495000.0,1470223000.0,660324000.0,809899000.0,2951388000.0,313595000.0,302576000.0,100833000.0,515338000.0,5362394000.0,,165427000.0,-2547083000.0,2970755000.0,4.49,4.81,4.65,2.0,3.5,2.75,5.75,8.15,6.95,2919878000.0,-2632860000.0,1.0,1.0
00104120,광진실업,20260313000859,2025,연결,OK,HEADING,14,5715,406,3079160000.0,3582659000.0,-503499000.0,588924000.0,107047000.0,134627000.0,-27580000.0,709353000.0,-218310000.0,,,,561345000.0,,,-215448000.0,247576000.0,4.03,4.21,4.12,,,5.79,,,8.57,247144000.0,-219626000.0,1.0,1.0
00104388,국도화학,20260305001586,2025,연결,부분(0/7),KEYWORD,2,2917,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104573,국일제지,20260320000352,2025,연결,OK,HEADING,16,6268,402,6450236000.0,2398572000.0,4051664000.0,795946000.0,262670000.0,98654000.0,164016000.0,1468084000.0,451553000.0,,,,959962000.0,,,-674868000.0,28859000.0,,,4.55,,,4.72,,,6.391,24901000.0,-684224000.0,1.0,1.0
00104698,LS네트웍스,20260318001521,2025,연결,OK,HEADING,12,6278,436,16567625000.0,16424275000.0,143350000.0,2042389000.0,731382000.0,686543000.0,44839000.0,1763273000.0,-810733000.0,-218623000.0,-592110000.0,,2087228000.0,1902283000.0,443846000.0,-912242000.0,1040146000.0,4.93,5.47,5.2,2.0,6.96,4.48,5.39,9.35,7.37,1030326000.0,-936631000.0,1.0,1.0
00104722,국제약품,20260318000669,2025,연결,OK,HEADING,13,5879,421,18364121000.0,20151796000.0,-1787675000.0,1702115000.0,849709000.0,765612000.0,84097000.0,4715926000.0,-609425000.0,-421408000.0,,-188017000.0,2551824000.0,1500000000.0,237768000.0,-1082286000.0,1229884000.0,,,4.64,,,3.94,,,6.509,1210968000.0,-1100940000.0,1.0,1.0
00104768,가온전선,20260316000969,2025,연결,OK,HEADING,25,10082,438,35683408000.0,41810224000.0,-6126816000.0,4405342000.0,1478714000.0,1613619000.0,-134905000.0,4091366000.0,6914000.0,-685811000.0,0.0,104830000.0,5502154000.0,,605222000.0,-2095161000.0,2363179000.0,4.93,5.36,5.145,4.0,5.96,4.98,4.9,7.95,6.425,2354051000.0,-2140738000.0,1.0,1.0
00104786,미래아이앤지,20260323000816,2025,연결,OK,HEADING,12,8728,400,1819670000.0,1734212000.0,85458000.0,223117000.0,61917000.0,46364000.0,15553000.0,199993000.0,69218000.0,,,,238670000.0,,6845000.0,-116348000.0,130499000.0,,,3.98,,,4.0,,,,131721000.0,-117485000.0,1.0,1.0
00104810,소노스퀘어,20260323001106,2025,연결,OK,HEADING,7,5295,397,6323943000.0,5571503000.0,752440000.0,772990000.0,183865000.0,166825000.0,17040000.0,280182000.0,-63618000.0,,,,790029000.0,,,-265361000.0,290681000.0,,,3.79,,,4.85,,,,297281000.0,-272009000.0,1.0,1.0
00104856,삼성증권,20260312001379,2025,연결,OK,TITLE,37,24881,426,139530562000.0,150538525000.0,-11007963000.0,14404048000.0,4846113000.0,4738677000.0,107436000.0,13307291000.0,-191993000.0,1916463000.0,488365000.0,-1437993000.0,,,,-9235107000.0,10445323000.0,3.97,4.92,4.445,4.31,5.39,4.85,,,,10438610000.0,-9409285000.0,1.0,1.0
00104999,윌비스,20260323001672,2025,연결,OK,HEADING,7,4413,411,7572892953.0,32557304.0,7540335649.0,954702206.0,,,239215323.0,725132085.0,681595101.0,-307914817.0,0.0,-373680284.0,1193917529.0,,,-440511974.0,502195106.0,4.0,4.49,4.245,2.6,3.17,2.885,,,,501937476.0,-448749378.0,1.0,1.0
00105040,뉴인텍,20260318001476,2025,연결,OK,HEADING,18,6890,416,7918256000.0,1400730000.0,6517526000.0,1046619000.0,256031000.0,50807000.0,205224000.0,136878000.0,-122813000.0,222780000.0,0.0,-99967000.0,1251843000.0,632000000.0,225000000.0,-475566000.0,542836000.0,,,4.4,,,4.5,,,8.26,548417000.0,-479813000.0,1.0,1.0
00105101,INVENI,20260318000261,2025,연결,OK,TITLE,39,33863,441,40404252000.0,43557435000.0,-3153183000.0,2985338000.0,1609173000.0,1761180000.0,-152007000.0,3598075000.0,750707000.0,-42658000.0,-353376000.0,1146741000.0,4444511000.0,,999692000.0,-1864488000.0,2080165000.0,4.35,5.03,4.69,3.0,5.21,4.105,4.67,7.5,6.08,2050532000.0,-1924181000.0,1.0,1.0
00105138,파라텍,20260320001022,2025,연결,OK,HEADING,7,4932,430,6406956000.0,2803766000.0,3603190000.0,1671624000.0,191864000.0,94358000.0,97506000.0,1170653000.0,421375000.0,,,,1957846000.0,1348139000.0,1042340000.0,-330946000.0,385180000.0,4.36,4.73,4.545,2.0,5.0,3.5,5.8,7.9,6.85,324619000.0,-376595000.0,1.0,1.0
00105156,극동유화,20260323001025,2025,연결,OK,HEADING,10,5796,420,13260895000.0,13463747000.0,-202852000.0,1226264000.0,348238000.0,530260000.0,-182022000.0,488887000.0,-82383000.0,,,,1318734000.0,,,-635036000.0,645368000.0,4.17,4.6,4.385,2.0,3.94,2.97,5.78,7.49,6.635,562438000.0,-581065000.0,1.0,1.0
00105271,케이씨씨,20260309001896,2025,연결,OK,HEADING,17,7496,437,849894154000.0,574801659000.0,275092495000.0,37244143000.0,35419237000.0,22139144000.0,13280093000.0,39773839000.0,35205461000.0,42496432000.0,-1160992000.0,6708281000.0,53354494000.0,,32853000000.0,-91572900000.0,25374708000.0,4.0,5.86,4.93,3.64,5.35,4.495,,,,81367551000.0,-26235065000.0,1.0,1.0
00105280,현대지에프홀딩스,20260319000764,2025,연결,OK,HEADING,8,6768,449,579472827000.0,637057095000.0,-57584268000.0,67590644000.0,20086935000.0,19070706000.0,1016229000.0,48279149000.0,-12546419000.0,-17454544000.0,516112000.0,4392013000.0,68606872000.0,5590000000.0,24858542000.0,-38094189000.0,44220173000.0,3.4,4.9,4.15,2.4,5.0,3.7,2.7,11.1,6.9,44083529000.0,-38887181000.0,1.0,1.0
00105299,금강공업,20260312000935,2025,연결,OK,HEADING,6,7724,399,49541077165.0,54567935996.0,-5026858831.0,5461252676.0,1734541229.0,1550737743.0,183803486.0,6285751058.0,-2182787499.0,-1357985533.0,21503297.0,-846305263.0,6233740544.0,,154154272.0,,,,,,,,,,,,,,,
00105466,KCC건설,20260319001024,2025,연결,OK,HEADING,9,6729,419,74487107000.0,84654804000.0,-10167697000.0,7767424000.0,2850672000.0,3074093000.0,-223421000.0,14244126000.0,-2272654000.0,-1325714000.0,0.0,-594099000.0,7544003000.0,,,-3874072000.0,4292022000.0,,,4.11,,,4.89,,,5.7,4294721000.0,-3943362000.0,1.0,1.0
00105475,금강철강,20260319000015,2025,연결,OK,HEADING,23,8054,438,18045440270.0,24006037847.0,-5960597577.0,1176418197.0,682565257.0,695260992.0,-12695735.0,2302072182.0,2524927699.0,-210762851.0,0.0,-2410929720.0,1163722462.0,866824622.0,38665570.0,-745831102.0,836322294.0,3.51,3.82,3.665,2.0,4.15,3.075,2.81,4.527,3.6685,828149690.0,-766451053.0,1.0,1.0
00105606,금호에이치티,20260318001668,2025,연결,OK,HEADING,7,6474,416,16625694000.0,19478817000.0,-2853123000.0,2188044000.0,699227000.0,688160000.0,11067000.0,1807644000.0,-3016263000.0,-3144043000.0,7764000.0,120016000.0,2199111000.0,,,-865694000.0,979785000.0,,,4.6,,,2.89,,,6.6863,971604000.0,-888247000.0,1.0,1.0
00105855,엘에스일렉트릭,20260318001243,2025,연결,부분(2/7),HEADING,2,2236,359,259193000000.0,287297000000.0,-28104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00105873,LG디스플레이,20260311003822,2025,연결,부분(0/7),HEADING,1,2312,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00105952,LS,20260318001427,2025,연결,부분(2/7),HEADING,3,2544,359,845967000000.0,934457000000.0,-88490000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00105961,LG이노텍,20260312001270,2025,연결,OK,HEADING,21,7909,431,653012000000.0,850575000000.0,-197563000000.0,76418000000.0,27334000000.0,34718000000.0,-7384000000.0,66620000000.0,42131000000.0,-71563000000.0,695000000.0,27924000000.0,70056000000.0,82545000000.0,4584000000.0,-68165000000.0,80161000000.0,,,5.0,,,4.5,,,11.52,80555000000.0,-69026000000.0,1.0,1.0
00106119,금양,20260323001568,2025,연결,OK,HEADING,16,6585,409,3975909000.0,2549569000.0,1426340000.0,2859709000.0,212347000.0,120191000.0,92156000.0,3799678000.0,-2491788000.0,,,,2951865000.0,1160000000.0,,-244490000.0,288422000.0,,,4.04,,,5.29,,,7.83,289490000.0,-244647000.0,1.0,1.0
00106313,금호건설,20260318001135,2025,연결,OK,HEADING,7,6072,421,76580000000.0,26894000000.0,49686000000.0,10459000000.0,3096000000.0,1096000000.0,2000000000.0,7387000000.0,-413000000.0,-1346000000.0,,635000000.0,12838000000.0,,375000000.0,-4230000000.0,4739000000.0,,,4.88,,,3.34,,,6.12,4713000000.0,-4328000000.0,1.0,1.0
00106368,금호석유화학,20260318001268,2025,연결,OK,HEADING,21,14760,439,336931000000.0,385768000000.0,-48837000000.0,35007000000.0,12332000000.0,13212000000.0,-880000000.0,30430000000.0,-7615000000.0,-5170000000.0,2354000000.0,-4799000000.0,32030000000.0,,2144000000.0,-31286000000.0,35574000000.0,4.06,4.86,4.46,3.5,8.29,5.895,,,8.02,35867000000.0,-31504000000.0,1.0,1.0
00106395,금호전기,20260318001105,2025,연결,OK,HEADING,8,5885,408,4673606000.0,2456155000.0,2217451000.0,798825000.0,168225000.0,95169000.0,73056000.0,320946000.0,512075000.0,288887000.0,0.0,223188000.0,871881000.0,,,-290080000.0,328283000.0,,,4.16,,,5.06,,,6.206,329583000.0,-294356000.0,1.0,1.0
00106614,기신정기,20260213002387,2025,연결,부분(3/7),HEADING,4,2739,370,19122808000.0,20545824000.0,-1423016000.0,1727431000.0,,,-84383000.0,,,,,,1643048000.0,,,,,,,,,,,,,,,,,
00106623,현대위아,20260317000785,2025,연결,OK,HEADING,16,7844,430,267823000000.0,360720000000.0,-95260000000.0,35688000000.0,9975000000.0,12679000000.0,-2704000000.0,43510000000.0,9156000000.0,-6505000000.0,263000000.0,15398000000.0,36027000000.0,12295000000.0,213000000.0,22899000000.0,23103000000.0,,,4.43,,,4.31,,,8.35,-19355000000.0,-19859000000.0,1.0,1.0
00106641,기아,20260312001224,2025,연결,OK,HEADING,9,6097,434,3647617000000.0,3785356000000.0,-137739000000.0,284334000000.0,121291000000.0,132039000000.0,-10748000000.0,295547000000.0,39850000000.0,76727000000.0,,-36877000000.0,328284000000.0,,,-210219000000.0,240972000000.0,4.22,9.75,6.985,3.82,9.5,6.66,,,6.562,237941000000.0,-216532000000.0,1.0,1.0
00106669,세아베스틸지주,20260316001503,2025,연결,부분(2/7),HEADING,2,2477,355,280216171000.0,288853881000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106881,인디에프,20260319000445,2025,연결,OK,HEADING,10,6473,410,6950318000.0,1988650000.0,4961668000.0,1060077000.0,311707000.0,111036000.0,200671000.0,2158868000.0,-232926000.0,-150820000.0,,-82106000.0,1260748000.0,,,-412137000.0,402535000.0,,,4.75,,,4.29,,,6.1,394222000.0,-425588000.0,1.0,1.0
00107066,남광토건,20260323000403,2025,연결,부분(4/7),KEYWORD,3,3028,364,353443000.0,58293000.0,295150000.0,3170122000.0,,,,3074004000.0,,,,,,,,,,,,,,,,,,,,,,
00107224,남선알미늄,20260323001569,2025,연결,OK,HEADING,7,5101,428,29486486000.0,13481108000.0,16005378000.0,3157751000.0,1035552000.0,482688000.0,552864000.0,6464293000.0,1860085000.0,551694000.0,748053000.0,560338000.0,3710615000.0,,,-1872224000.0,2147928000.0,3.7,3.95,3.825,4.36,4.99,4.675,,,,2145984000.0,-1907530000.0,1.0,1.0
00107598,남양유업,20260319001235,2025,연결,OK,HEADING,14,5954,442,85350992000.0,93929684000.0,-8578692000.0,6222483000.0,3034055000.0,3230675000.0,-196620000.0,7060087000.0,3464418000.0,-1009816000.0,0.0,4474234000.0,9260918000.0,,1571344000.0,-4662032000.0,5309416000.0,4.69,5.12,4.905,3.0,4.92,3.96,4.99,10.05,7.52,5273371000.0,-4737715000.0,1.0,1.0
00107613,이수페타시스,20260323000847,2025,연결,OK,HEADING,11,6719,413,153005713000.0,152047587000.0,958126000.0,12978031000.0,5314734000.0,5445940000.0,-131206000.0,3573409000.0,4491355000.0,,,,12846825000.0,,572356000.0,-12180510000.0,13771909000.0,,,4.38,,,5.5,,,8.89,13998922000.0,-12223643000.0,1.0,1.0
00107677,비비안,20260323001209,2025,연결,OK,HEADING,10,7598,429,8777199366.0,7259962777.0,1512502410.0,923520480.0,283982502.0,240598110.0,43384392.0,392255745.0,514096924.0,510756117.0,0.0,3340807.0,947985396.0,924847168.0,,-547817671.0,612404686.0,3.95,4.37,4.16,3.88,4.28,4.08,6.76,8.61,7.685,617424106.0,-553734327.0,1.0,1.0
00107987,남해화학,20260319000635,2025,연결,OK,HEADING,16,6448,426,38780851285.0,31992786912.0,6788064373.0,3972065089.0,1338991763.0,1178530846.0,160460917.0,11134047837.0,6749919794.0,1129508097.0,0.0,-7879427891.0,2618571768.0,,,-2561580663.0,3034309520.0,4.19,4.24,4.215,,,2.0,,,7.48,2972139314.0,-2657780981.0,1.0,1.0
00108001,남화토건,20260318001350,2025,연결,부분(0/7),HEADING,2,2242,350,,,,,,,,,,,,,,,402918000.0,,,,,,,,,,,,,,,
00108038,엔피씨,20260323001210,2025,연결,OK,HEADING,9,6394,394,919496000.0,105830000.0,813666000.0,573490000.0,1163000.0,1053000.0,110000.0,546062000.0,,,,,489044000.0,,,-3729000.0,3878000.0,,,3.21,,,5.45,,,1.4,3866000.0,-3813000.0,,
00108135,녹십자홀딩스,20260318000995,2025,연결,OK,HEADING,19,7052,439,255871000000.0,204649000000.0,51222000000.0,32009000000.0,9341000000.0,8413000000.0,928000000.0,24788000000.0,-7273000000.0,-7667000000.0,-590000000.0,984000000.0,,54749000000.0,,19254000000.0,-17077000000.0,3.85,4.52,4.185,4.37,5.44,4.905,4.5,10.36,7.43,-16883000000.0,19102000000.0,1.0,1.0
00108241,농심,20260311003892,2025,연결,OK,HEADING,20,7680,425,261854265000.0,267236335000.0,-5382070000.0,26259859000.0,8744364000.0,8661300000.0,83064000.0,31254735000.0,210175000.0,-1491836000.0,20264000.0,2153374000.0,26342923000.0,,5067414000.0,-14819120000.0,17174202000.0,,,3.95,,,7.09,,,6.27,16628537000.0,-15540227000.0,1.0,1.0
00108490,엔피케이,20260319000658,2025,연결,OK,HEADING,7,5070,410,14261006000.0,4667902000.0,9593104000.0,1251621000.0,497584000.0,120290000.0,377294000.0,1964823000.0,325006000.0,40525000.0,-69945000.0,354426000.0,2872093000.0,,,-466294000.0,505663000.0,,,4.07,,,3.0,,,,504391000.0,-476027000.0,1.0,1.0
00108612,DS단석,20260323000702,2025,연결,OK,HEADING,18,7085,431,9619821730.0,8492735406.0,1127086324.0,2088369924.0,291803808.0,236553120.0,55250688.0,1133197371.0,471356058.0,109157110.0,,362198948.0,2183324666.0,,317000000.0,-408225406.0,454310904.0,3.12,4.37,3.745,3.52,4.53,4.025,4.5,7.8,6.15,450850519.0,-418595247.0,1.0,1.0
00108649,TPC,20260319000001,2025,연결,OK,HEADING,11,5409,409,13308404000.0,2890785000.0,10417619000.0,1319042000.0,637079000.0,153001000.0,484078000.0,2427715000.0,523886000.0,318904000.0,0.0,204982000.0,1933008000.0,,,-862153000.0,1007460000.0,,,5.2,,,2.0,,,,984160000.0,-896181000.0,1.0,1.0
00108746,DKME,20260323001408,2025,연결,OK,HEADING,10,7591,415,10589457857.0,12580542156.0,-1991084299.0,990449090.0,363840039.0,370327342.0,-6487303.0,738090700.0,-14219927.0,-261896942.0,0.0,247677015.0,1354289129.0,867000000.0,95602000.0,-705883003.0,808842634.0,,,4.27,,,2.0,,,7.97,797368274.0,-727754261.0,1.0,1.0
00108913,대교,20260318001633,2025,연결,OK,HEADING,11,6909,435,67825000000.0,74356000000.0,-6531000000.0,7741000000.0,2264000000.0,2571000000.0,-307000000.0,9287000000.0,579000000.0,603000000.0,144000000.0,-168000000.0,7434000000.0,,3345000000.0,-3780000000.0,4124000000.0,3.9,4.59,4.245,2.5,4.69,3.595,,,5.7,3982000000.0,-3932000000.0,0.5,0.5
00108977,대구백화점,20260323000628,2025,연결,OK,HEADING,12,5430,405,8672694000.0,7521395000.0,1151299000.0,605960000.0,293308000.0,250971000.0,42337000.0,457809000.0,-346240000.0,-312956000.0,0.0,-33384000.0,648297000.0,,,,,3.581,4.247,3.914,2.99,3.29,3.14,,,,,,,
00109019,아이엠뱅크,20260318001111,2025,연결,OK,HEADING,13,6935,417,379762000000.0,483504000000.0,-103742000000.0,40998000000.0,15971000000.0,19112000000.0,-3141000000.0,29985000000.0,-13265000000.0,-5742000000.0,,-7523000000.0,37857000000.0,,66000000.0,-30015000000.0,35105000000.0,,,4.93,,,,,,,34718000000.0,-30852000000.0,1.0,1.0
00109037,대성창투,20260320000743,2025,연결,부분(0/7),HEADING,1,1927,353,,,,,,,,,,,,,546809000.0,,546809000.0,,,,,,,,,,,,,,,
00109161,태경케미컬,20260317000715,2025,연결,OK,KEYWORD,9,12068,426,10024580232.0,11140300249.0,-1118221617.0,749422974.0,222331108.0,329522250.0,-107191142.0,539089950.0,-159550481.0,-110199607.0,0.0,-49350874.0,,823000000.0,,-374920356.0,412129524.0,3.54,3.82,3.68,4.38,4.74,4.56,4.23,6.85,5.54,419788556.0,-375498740.0,1.0,1.0
