corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00101664,경보제약,20200330002979,2019,OK|별도,OK,KEYWORD,13,15205,411,9421679000.0,6885145000.0,2536534000.0,1552728000.0,204886000.0,149172000.0,55714000.0,455611000.0,318394000.0,50804000.0,767000.0,266823000.0,1353188000.0,,,-668008000.0,756085000.0,,,2.32,,,5.03,,,7.787,772632000.0,-667524000.0,1.0,1.0
00101752,케이씨피드,20200330003253,2019,OK|연결,부분(4/7),HEADING,12,5146,388,4443535000.0,4357963000.0,85572000.0,544766000.0,,,11386000.0,,19034000.0,,,,556152000.0,,,-248021840.0,293044400.0,,,3.28,,,3.61,,,,289318100.0,-252907700.0,1.0,1.0
00102113,경인양행,20200330000629,2019,OK|연결,OK,HEADING,19,7127,401,11033709000.0,10209993000.0,823716000.0,523019000.0,292315000.0,243803000.0,48512000.0,734126000.0,630944000.0,,,,571531000.0,,4754815000.0,-478251000.0,529127000.0,,,2.93,,,3.9,,,,539419000.0,-478707000.0,1.0,1.0
00102140,경인전자,20200327001187,2019,OK|연결,OK,HEADING,19,7657,397,2680258000.0,2948628000.0,-268370000.0,123111000.0,7781000.0,78393000.0,-70612000.0,43547000.0,292655000.0,,,,62351000.0,,,-26718000.0,29843000.0,,,2.57,,,5.0,,,,30884000.0,-26398000.0,1.0,1.0
00102353,경창산업,20200513000632,2019,OK|연결,OK,KEYWORD,10,18020,414,64532350000.0,10859620000.0,53673130000.0,8526221000.0,1615538000.0,206919000.0,1408619000.0,5959993000.0,3393614000.0,,,,9934841000.0,,,-5844767000.0,6807103000.0,2.42,2.78,2.6,,,4.0,,,,6870697000.0,-5759374000.0,1.0,1.0
00102399,경향신문사,20200330003084,2019,OK|별도,부분(2/7),KEYWORD,1,2269,355,51937761000.0,,,,,,,1053116100.0,,,,,,,,,,,,,,,,,,,,,,
00102432,계룡건설산업,20200330004726,2019,OK|연결,OK,KEYWORD,14,17017,432,107092103000.0,44612436000.0,62479667000.0,12512677000.0,2237450000.0,1087347000.0,1150103000.0,9235018000.0,6925509000.0,4396031000.0,-972642000.0,3502120000.0,,8000000000.0,,-7598915000.0,8575403000.0,2.14,2.41,2.275,1.0,4.5,2.75,,,,8756163000.0,-7600073000.0,1.0,1.0
00102618,계양전기,20220420000292,2019,OK|연결,부분(0/7),HEADING,2,2293,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00102751,고려산업,20200330002135,2019,OK|연결,부분(2/7),HEADING,1,2209,358,5921886000.0,5993916000.0,-72030000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00102760,두산건설,20200330004036,2019,OK|연결,OK,HEADING,19,7033,428,60880918000.0,44433397000.0,16447521000.0,6348092000.0,1438372000.0,1174836000.0,263536000.0,3912387000.0,-782537000.0,1649302000.0,1552000.0,-2433391000.0,6186098000.0,16829000000.0,79000000.0,-2147997000.0,1965531000.0,,,1.7,,,3.15,,,3.5,2034920000.0,-2125653000.0,1.0,1.0
00102858,고려아연,20200330003334,2019,OK|연결,OK,HEADING,7,5804,437,173115791000.0,174037354000.0,-921563000.0,13909194000.0,3903724000.0,3887782000.0,15942000.0,2347552000.0,12343510000.0,5830787000.0,-863192000.0,7375915000.0,13925136000.0,,1113848000.0,-14190986000.0,16929134000.0,2.1,2.7,2.4,4.5,5.0,4.75,,,8.93,16723329000.0,-14603775000.0,1.0,1.0
00103006,고려제강,20200330003620,2019,OK|연결,OK,HEADING,14,5926,427,70078000000.0,64045000000.0,6033000000.0,7661000000.0,1732000000.0,1516000000.0,216000000.0,7881000000.0,4481000000.0,2787000000.0,23000000.0,1671000000.0,,,,-5250000000.0,5950000000.0,1.99,2.8,2.395,3.09,4.88,3.985,,,,6090000000.0,-5180000000.0,1.0,1.0
00103015,고려제약,20200330001599,2019,OK|별도,OK,KEYWORD,9,12595,391,10926830000.0,10918703000.0,8127000.0,924315000.0,223358000.0,228078000.0,-4720000.0,396987000.0,610258000.0,164905000.0,,488251000.0,950731000.0,,,,,,,2.2,,,2.0,,,,,,,
00103042,케이씨티시,20200330000999,2019,OK|연결,OK,KEYWORD,8,10608,436,27443802000.0,25379095000.0,2064707000.0,2695138000.0,747983000.0,706622000.0,41361000.0,2506674000.0,1521470000.0,880874000.0,640596000.0,,3443121000.0,,196000000.0,-1667121900.0,1654701600.0,2.01,3.48,2.745,1.99,6.78,4.385,7.72,11.2,9.46,1521906400.0,-1531857900.0,1.0,1.0
00103130,플레이그램,20201023000315,2019,OK|연결,부분(0/7),HEADING,1,2062,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00103176,흥국화재,20210114000331,2019,OK|연결,OK,HEADING,9,6049,414,2061000000.0,2075000000.0,-14000000.0,560000000.0,29000000.0,28000000.0,1000000.0,145000000.0,170000000.0,23000000.0,-5000000.0,-188000000.0,6728000000.0,,6167000000.0,-32000000.0,33000000.0,,,1.69,,,2.72,,,2.835,34000000.0,-35000000.0,1.0,1.0
00103510,인지컨트롤스,20200330001978,2019,OK|연결,OK,HEADING,15,6313,413,15604922000.0,15512266000.0,92656000.0,3156911000.0,408613000.0,410864000.0,-2251000.0,4287861000.0,37938000.0,9397000.0,176760000.0,-148219000.0,3154659000.0,,,-2762588000.0,3181036000.0,,,2.37,,,3.87,,,,3207472000.0,-2790508000.0,0.5,0.5
00103547,우진비앤지,20211220000241,2019,OK|연결,OK,HEADING,41,18323,417,3163364265.0,1135932770.0,2027431495.0,302151635.0,80593188.0,34759296.0,45833892.0,492427010.0,240163282.0,,,,347985527.0,100000000.0,196771000000.0,-189847249.0,226431431.0,2.92,2.93,2.925,4.13,4.47,4.3,,,,224070899.0,-195046855.0,1.0,1.0
00103592,광동제약,20200330002372,2019,OK|연결,OK,HEADING,7,6087,431,17235033000.0,17136839000.0,98194000.0,1751410000.0,372479000.0,396935000.0,-24456000.0,616874000.0,241182000.0,399020000.0,-89842000.0,-67996000.0,1726954000.0,,5127900000.0,-1500830000.0,1514251000.0,2.29,2.42,2.355,3.68,4.91,4.295,,,8.33,1532589000.0,-1514873000.0,1.0,1.0
00103626,한솔피엔에스,20200330002999,2019,OK|별도,OK,KEYWORD,11,12688,420,8355480000.0,8094694000.0,260786000.0,1031348000.0,165666000.0,145465000.0,20201000.0,810529000.0,344079000.0,197781000.0,13125000.0,95626000.0,1051549000.0,,,-624967000.0,701362000.0,1.95,2.0,1.975,3.12,3.5,3.31,,,,714010000.0,-626496000.0,1.0,1.0
00103644,비츠로테크,20200330003483,2019,OK|연결,부분(0/7),HEADING,1,1927,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104069,케이디비생명보험,20200330004088,2019,OK|연결,부분(4/7),HEADING,1,2596,376,34500000000.0,,,3635000000.0,701000000.0,,,2136000000.0,4399000000.0,4139000000.0,12000000.0,272000000.0,,,,,,,,,,,,,,,,,,
00104102,우리종합금융,20200330004158,2019,OK|연결,OK,HEADING,11,7255,410,4505164000.0,2962871000.0,1542293000.0,606802000.0,84804000.0,74727000.0,10077000.0,562333000.0,806166000.0,268847000.0,91148000.0,446171000.0,,629025000.0,104141000.0,-415984000.0,479482000.0,,,2.39,,,4.49,,,,487221000.0,-417746000.0,1.0,1.0
00104120,광진실업,20200327000095,2019,OK|별도,OK,HEADING,6,4631,400,2688218000.0,2572993000.0,114332000.0,412454000.0,59525000.0,61211000.0,-1686000.0,491234000.0,-124735000.0,,,,410769000.0,200000000.0,,-219866000.0,250399000.0,,,1.94,,,5.52,,,,255608000.0,-219903000.0,1.0,1.0
00104388,국도화학,20200330001259,2019,OK|연결,부분(0/7),KEYWORD,4,3008,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104519,국보,20201110000342,2019,OK|연결,OK,HEADING,16,6036,411,6733647000.0,3948311000.0,2785336000.0,719750000.0,132816000.0,80456000.0,52360000.0,1412192000.0,226489000.0,69144000.0,154847000.0,-97502000.0,,694334000.0,,-548218000.0,622411000.0,,,2.22,,,2.86,,,9.06,632569000.0,-550409000.0,1.0,1.0
00104537,국영지앤엠,20200330002414,2019,OK|별도,부분(0/7),KEYWORD,1,1802,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00104573,국일제지,20200422000338,2019,OK|연결,OK,HEADING,1,2380,413,139053000000.0,131427000000.0,7626000000.0,8959000000.0,5553000000.0,5257000000.0,296000000.0,6821000000.0,5625000000.0,5645000000.0,,-20000000.0,15538000000.0,8500000000.0,,,,,,,,,,,,,,,,
00104698,LS네트웍스,20200330003036,2019,OK|연결,OK,KEYWORD,9,9699,420,14395065000.0,12498971000.0,1896094000.0,1890843000.0,383033000.0,344817000.0,38216000.0,965443000.0,54117000.0,97214000.0,-43097000.0,,2273876000.0,,,-445762000.0,1326445000.0,2.96,2.98,2.97,4.51,5.19,4.85,,,,1323994000.0,-462694000.0,1.0,1.0
00104722,국제약품,20200330000537,2019,OK|연결,OK,KEYWORD,12,13383,416,20106340000.0,13636330000.0,6470010000.0,2017326000.0,453679000.0,330447000.0,123232000.0,782286000.0,1689764000.0,277305000.0,987000.0,1411472000.0,,2000000000.0,180777000.0,-825160000.0,925489000.0,,,2.57,,,4.08,,,6.468,925489000.0,-865680000.0,1.0,1.0
00104768,가온전선,20200330000754,2019,OK|연결,OK,HEADING,19,8160,438,17697261000.0,16797903000.0,899358000.0,2066180000.0,510677000.0,422349000.0,88328000.0,2477433000.0,1151061000.0,452186000.0,-53943000.0,618788000.0,3667525000.0,,361956000.0,,,2.74,2.89,2.815,4.0,4.26,4.13,7.98,8.7,8.34,,,1.0,1.0
00104786,미래아이앤지,20200330003259,2019,OK|연결,OK,HEADING,10,6864,396,1144212000.0,168159000.0,976053000.0,212617000.0,22006000.0,5072000.0,16934000.0,274293000.0,20387000.0,,,,229551000.0,,,-94382000.0,105764000.0,,,1.98,,,5.0,,,,110166000.0,-92752000.0,1.0,1.0
00104810,소노스퀘어,20200330002785,2019,OK|연결,OK,KEYWORD,13,14808,401,6307784000.0,5307491000.0,1000293000.0,1455885000.0,134989000.0,82739000.0,52250000.0,1098988000.0,423344000.0,,,,1508135000.0,,,-428400000.0,422380000.0,,,1.98,,,2.49,,,,428400000.0,-385190000.0,1.0,1.0
00104856,삼성증권,20200330004714,2019,OK|연결,OK,KEYWORD,42,81566,428,104266063000.0,94014083000.0,10251980000.0,11447002000.0,1993906000.0,1659510000.0,334396000.0,6200678000.0,11617334000.0,6997974000.0,1330651000.0,3288709000.0,,,,-7169678000.0,8084497000.0,1.98,2.91,2.445,3.83,5.1,4.465,,,,8162494000.0,-7240231000.0,1.0,1.0
00104999,윌비스,20200330003123,2019,OK|연결,부분(0/7),HEADING,1,2207,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00105040,뉴인텍,20200330000614,2019,OK|연결,OK,KEYWORD,10,10498,410,4378768000.0,1193571000.0,3185197000.0,490914000.0,74003000.0,18379000.0,55624000.0,528509000.0,225768000.0,177982000.0,26285000.0,21501000.0,546538000.0,,150000000.0,-259853000.0,295765000.0,,,2.34,,,3.0,,,,300699000.0,-260802000.0,1.0,1.0
00105101,INVENI,20200330004133,2019,OK|연결,OK,HEADING,8,5823,428,46853181000.0,40255825000.0,6597356000.0,4995681000.0,1157004000.0,940938000.0,216066000.0,4989251000.0,2324921000.0,,,,,11608000000.0,,-2830029000.0,3114586000.0,2.24,3.08,2.66,3.0,5.0,4.0,6.12,11.31,8.715,3184197000.0,-2825159000.0,1.0,1.0
00105138,파라텍,20200330004470,2019,OK|연결,OK,HEADING,8,5160,420,5328055000.0,3706182000.0,1621873000.0,1166367000.0,109720000.0,106381000.0,3339000.0,893999000.0,418366000.0,511935000.0,86503000.0,7066000.0,1169705000.0,1008612000.0,1822306000.0,-353310000.0,404900000.0,,,2.43,,,3.18,,,8.32,411969000.0,-354395000.0,1.0,1.0
00105156,극동유화,20200330001608,2019,OK|연결,OK,HEADING,8,5177,401,8419718000.0,5390807000.0,3028911000.0,852124000.0,134513000.0,122461000.0,12052000.0,848059000.0,111898000.0,,,,877152000.0,,,-512488000.0,581042000.0,,,2.6,,,5.0,,,8.6,601308000.0,-506523000.0,1.0,1.0
00105165,극동전선,20200330001247,2019,OK|별도,부분(2/7),KEYWORD,1,2311,355,,10516571000.0,,,,,,4323633000.0,,,,,,,,,,,,,,,,,,,,,,
00105174,에이치디현대오일뱅크,20200414002354,2019,OK|연결,OK,HEADING,19,7511,435,256891006000.0,240067555000.0,16823451000.0,25725301000.0,5383809000.0,5482358000.0,-98549000.0,18210711000.0,24297694000.0,12363235000.0,2759801000.0,9174658000.0,31109110000.0,,,-25936597000.0,30127436000.0,2.35,2.56,2.455,1.5,3.5,2.5,,,11.81,30851944000.0,-25936597000.0,1.0,1.0
00105271,케이씨씨,20210317000457,2019,OK|연결,OK,HEADING,17,7970,423,262039744000.0,287571629000.0,-25531885000.0,32225276000.0,7293362000.0,7747251000.0,-453889000.0,14041642000.0,11026000.0,2700481000.0,3524986000.0,-6214441000.0,32906737000.0,,3827000000.0,-21322431000.0,24327706000.0,,,2.27,,,4.69,,,,24689971000.0,-21433843000.0,1.0,1.0
00105280,현대지에프홀딩스,20200330003858,2019,OK|연결,OK,HEADING,7,7339,437,234575513000.0,190965472000.0,43610041000.0,34928853000.0,,4062247000.0,,23435194000.0,19777977000.0,2881463000.0,996857000.0,15899657000.0,30866606000.0,,5547721000.0,-15127724000.0,17320764000.0,1.8,2.9,2.35,2.0,6.0,4.0,3.0,14.4,8.7,17591503000.0,-15197877000.0,1.0,1.0
00105299,금강공업,20200330003571,2019,OK|연결,부분(0/7),HEADING,1,1996,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00105466,KCC건설,20210316001091,2019,OK|연결,OK,HEADING,9,6796,421,71371958000.0,59275124000.0,12096834000.0,6543218000.0,1539199000.0,1137954000.0,401245000.0,5200328000.0,1531112000.0,1751868000.0,4845000.0,-360858000.0,6944463000.0,,,-4172907000.0,4638948000.0,,,1.96,,,4.79,,,6.53,4696789000.0,-4203469000.0,1.0,1.0
00105475,금강철강,20200330002829,2019,OK|연결,OK,HEADING,25,9038,411,13704282233.0,13476443317.0,227838916.0,614501446.0,278698986.0,259264012.0,19434974.0,333481759.0,1225246278.0,137143727.0,25837465.0,1162265086.0,633936420.0,,29108720.0,-246798794.0,188459307.0,,,1.94,,,4.82,,,,190905713.0,-248655429.0,1.0,1.0
00105606,금호에이치티,20200330002983,2019,OK|연결,부분(0/7),HEADING,1,3264,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00105855,엘에스일렉트릭,20200330003270,2019,OK|연결,OK,HEADING,12,7070,418,217964000000.0,212869000000.0,5095000000.0,21442000000.0,5792000000.0,5640000000.0,152000000.0,15234000000.0,5768000000.0,5407000000.0,196000000.0,165000000.0,22185000000.0,,2120000000.0,,,2.59,2.96,2.775,3.6,5.04,4.32,,,,,,,
00105873,LG디스플레이,20200330004446,2019,OK|연결,OK,HEADING,11,7561,425,1481339000000.0,1607253000000.0,-125914000000.0,194469000000.0,42360000000.0,41826000000.0,534000000.0,95675000000.0,137464000000.0,113772000000.0,-19952000000.0,43644000000.0,162997000000.0,,,-194432000000.0,233106000000.0,,,2.4,,,3.4,,,15.1,237364000000.0,-194965000000.0,1.0,1.0
00105952,LS,20210831001889,2019,OK|연결,OK,KEYWORD,33,28700,417,679584000000.0,590657000000.0,88927000000.0,47968000000.0,19829000000.0,17160000000.0,2669000000.0,43325000000.0,38098000000.0,,,,52304000000.0,,,-55055000000.0,722000000.0,2.43,3.93,3.18,2.6,5.5,4.05,,,,746000000.0,-644000000.0,0.5,0.5
00105961,LG이노텍,20200330004348,2019,OK|연결,OK,HEADING,23,8098,430,401070000000.0,378985000000.0,22085000000.0,44881000000.0,8984000000.0,8339000000.0,645000000.0,30176000000.0,15572000000.0,5379000000.0,8486000000.0,1707000000.0,46136000000.0,23296000000.0,617000000.0,-37343000000.0,42842000000.0,,,2.3,,,4.1,,,10.5,43973000000.0,-37181000000.0,1.0,1.0
00106119,금양,20200330002102,2019,OK|연결,OK,HEADING,9,6024,398,4472703000.0,2540087000.0,1932616000.0,725367000.0,74081000.0,39789000.0,34292000.0,842226000.0,261945000.0,,,,759659000.0,,,-444118000.0,423837000.0,,,2.07,,,5.66,,,,444118000.0,-367415000.0,1.0,1.0
00106313,금호건설,20200330002924,2019,OK|연결,OK,KEYWORD,14,18174,424,71875000000.0,18697000000.0,53178000000.0,7557000000.0,1665000000.0,393000000.0,1272000000.0,6576000000.0,2836000000.0,1693000000.0,3000000.0,969000000.0,8866000000.0,,37000000.0,-3662000000.0,4078000000.0,,,2.22,,,3.63,,,6.35,4106000000.0,-3708000000.0,1.0,1.0
00106368,금호석유화학,20200330004439,2019,OK|연결,OK,HEADING,11,6886,441,199232000000.0,167605000000.0,31627000000.0,19645000000.0,4636000000.0,3486000000.0,1150000000.0,16304000000.0,6819000000.0,2512000000.0,1203000000.0,3104000000.0,20795000000.0,,1693000000.0,-14482000000.0,16401000000.0,2.3,2.35,2.325,2.42,6.12,4.27,,,8.0125,16648000000.0,-14536000000.0,1.0,1.0
00106395,금호전기,20200330004549,2019,OK|연결,부분(4/7),HEADING,3,2826,368,7477415000.0,3784313000.0,3693102000.0,,,,,,,,,,,,,,,,,2.11,,,4.82,,,8.49,,,,
00106614,기신정기,20190701000308,2019,OK|연결,OK,HEADING,13,6701,425,18429787000.0,17004562000.0,1425225000.0,2238436000.0,520427000.0,496920000.0,23507000.0,1240838000.0,1946082000.0,1442780000.0,0.0,503302000.0,,,,-1545714912.0,1806459726.0,2.1,3.0,2.55,4.0,4.5,4.25,,,8.64,1805394828.0,-1566121055.0,1.0,1.0
00106623,현대위아,20200330003773,2019,OK|연결,OK,HEADING,13,6560,430,216979000000.0,209111000000.0,7868000000.0,25434000000.0,5215000000.0,4780000000.0,435000000.0,16093000000.0,6094000000.0,6465000000.0,13000000.0,-384000000.0,25869000000.0,,,-22815000000.0,26880000000.0,2.37,7.65,5.01,3.5,5.5,4.5,,,,27245000000.0,-23180000000.0,1.0,1.0
00106641,기아,20211210000477,2019,OK|별도,OK,KEYWORD,15,14257,411,2909777000000.0,2703591000000.0,206186000000.0,314144000000.0,65561000000.0,62576000000.0,2985000000.0,154940000000.0,80379000000.0,,,,335058000000.0,,,-270153000000.0,311686000000.0,,,2.3,,,4.0,,,,315032000000.0,-272570000000.0,1.0,1.0
00106669,세아베스틸지주,20200330001553,2019,OK|연결,부분(2/7),HEADING,1,2226,359,204266144000.0,179661507000.0,24604637000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00106720,기흥관광개발,20200330003651,2019,OK|별도,부분(2/7),HEADING,1,2252,354,1164348000.0,,,,,,,9357000.0,,,,,,,,,,,,,,,,,,,,,,
00106881,인디에프,20200330001519,2019,OK|연결,OK,HEADING,9,6315,410,8595284000.0,3254766000.0,5340518000.0,1367735000.0,190867000.0,95059000.0,95808000.0,1829251000.0,303858000.0,200287000.0,34596000.0,68975000.0,1463543000.0,,,-617583000.0,718889000.0,,,2.89,,,3.86,,,,723468000.0,-625317000.0,1.0,1.0
00107066,남광토건,20200330002543,2019,OK|연결,부분(4/7),KEYWORD,6,7243,364,246895000.0,58293000.0,188602000.0,1758252000.0,,,,1699787000.0,,,,,,,,,,,,,,,,,,,,,,
00107224,남선알미늄,20200429000592,2019,OK|연결,OK,KEYWORD,15,18082,428,33449604000.0,13152594000.0,20297010000.0,3504848000.0,674425000.0,224974000.0,449451000.0,4442174000.0,1059690000.0,1595566000.0,-275839000.0,-260037000.0,3954299000.0,,,,,2.01,2.02,2.015,3.7,4.49,4.095,,,,,,1.0,1.0
00107598,남양유업,20200330004386,2019,OK|연결,OK,KEYWORD,11,12532,437,93107674000.0,83221308000.0,9886366000.0,7680162000.0,1812303000.0,1437415000.0,374888000.0,5808480000.0,6431120000.0,2289089000.0,206000.0,4141825000.0,9492465000.0,,1329844000.0,-4433609000.0,5046952000.0,1.9,2.4,2.15,3.45,3.57,3.51,,,4.55,4946937000.0,-4603025000.0,1.0,1.0
00107613,이수페타시스,20200515001654,2019,OK|연결,OK,HEADING,10,6193,429,90257372000.0,78303355000.0,11954017000.0,8958695000.0,1783990000.0,1839535000.0,-55545000.0,5493082000.0,6903931000.0,,,,9758430000.0,,,-6048801000.0,6669803000.0,2.15,2.28,2.215,2.0,4.8,3.4,5.69,8.64,7.165,6848751000.0,-6015582000.0,1.0,1.0
00107677,비비안,20200331001822,2019,OK|연결,OK,KEYWORD,25,34967,432,10010694509.0,8643960921.0,1361999409.0,954394658.0,149128891.0,135081467.0,14047424.0,1076248833.0,160938868.0,4018743.0,15452531.0,141467594.0,968442082.0,811716807.0,,-288022764.0,301253143.0,1.7,2.18,1.94,4.34,5.75,5.045,3.13,9.36,6.245,314601020.0,-281679802.0,1.0,1.0
00107987,남해화학,20200330000605,2019,OK|연결,OK,HEADING,13,5817,415,33589536115.0,22887885202.0,10701650913.0,3122412298.0,736321096.0,485458553.0,250862543.0,4874660981.0,5571143123.0,2297157963.0,547071.0,3274532231.0,,,698744000.0,-2552233732.0,2938049744.0,,,2.06,,,2.0,,,,2969867429.0,-2574390947.0,1.0,1.0
00108001,남화토건,20200330002551,2019,OK|연결,부분(0/7),KEYWORD,3,2815,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00108038,엔피씨,20200330003696,2019,OK|연결,OK,KEYWORD,17,21081,389,341975000.0,132035000.0,209940000.0,219362000.0,11639000.0,,11639000.0,239719000.0,8681000.0,,,,,,,-27651000.0,33631000.0,,,2.61,,,4.07,,,,33517000.0,-28221000.0,1.0,1.0
00108135,녹십자홀딩스,20200330004262,2019,OK|연결,OK,HEADING,8,5995,444,155883000000.0,139340000000.0,16543000000.0,20679000000.0,3361000000.0,2930000000.0,431000000.0,709000000.0,10257000000.0,9213000000.0,0.0,1044000000.0,21861000000.0,40252000000.0,751000000.0,-12694000000.0,14785000000.0,1.94,2.32,2.13,4.62,6.15,5.385,6.19,10.66,8.425,14894000000.0,-12848000000.0,1.0,1.0
00108241,농심,20200330002440,2019,OK|연결,부분(4/7),HEADING,7,4730,388,20651735000.0,,20651735000.0,1807000000.0,,,427150000.0,2279878000.0,4801487000.0,,,,,,,,,2.31,2.36,2.335,4.04,8.64,6.34,,,,,,,
00108302,뉴경기관광,20200330004406,2019,OK|연결,부분(2/7),HEADING,2,2462,353,,767355000.0,,,,,,37537000.0,,,,,,,,,,,,,,,,,,,,,,
00108490,엔피케이,20200327000914,2019,OK|연결,OK,KEYWORD,7,6486,401,10893022000.0,1749899000.0,9143123000.0,1353499000.0,274515000.0,32884000.0,241631000.0,677612000.0,948862000.0,,,,1595130000.0,,0.0,-654835000.0,751167000.0,,,2.85,,,2.73,,,,757597000.0,-661860000.0,1.0,1.0
00108533,다산,20200330000796,2019,OK|연결,부분(1/7),HEADING,2,2303,353,,,,,,,,91741000.0,,,,,,,26657000.0,,,,,,,,,,,,,,,
00108649,TPC,20200330003446,2019,OK|연결,OK,HEADING,14,5976,407,11811219000.0,3856343000.0,7933642000.0,1206579000.0,253770000.0,70445000.0,183325000.0,960914000.0,419088000.0,279492000.0,0.0,139596000.0,1389904000.0,,,-631092000.0,710398000.0,,,2.14,,,3.81,,,,708444000.0,-644463000.0,1.0,1.0
