corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid
00103510,인지컨트롤스,20210319001374,2020,연결,OK,HEADING,15,6333,371,16063134000.0,16278753000.0,-215619000.0,2168814000.0,352985000.0,367462000.0,-14477000.0,2508917000.0,535041000.0,419437000.0,0.0,115604000.0,2154337000.0,,1623029000.0,-1445764000.0,1661379000.0,,,2.44,,,4.21,,,
00103547,우진비앤지,20210322000811,2020,연결,OK,KEYWORD,9,12602,356,3122780355.0,1244847145.0,1870957540.0,323480889.0,89965068.0,32286888.0,57678180.0,393858895.0,-60170972.0,,,,381159069.0,,,-192562686.0,229303586.0,,,2.99,,,3.1,,,
00103592,광동제약,20210405002921,2020,연결,OK,HEADING,7,5904,386,17925356000.0,19326585000.0,-1401229000.0,1769438000.0,382765000.0,401046000.0,-18281000.0,741233000.0,-720647000.0,-680796000.0,0.0,-39851000.0,1751157000.0,,5889143000.0,-1320515000.0,1481717000.0,2.29,2.36,2.325,3.37,5.08,4.225,,,8.16
00103626,한솔피엔에스,20210316000776,2020,별도,OK,HEADING,10,6125,379,8613269000.0,8565149000.0,48120000.0,1123747000.0,155878000.0,150441000.0,5437000.0,1288504000.0,251841000.0,,,,1129184000.0,,,657676000.0,645470000.0,1.7,1.8,1.75,3.5,4.8,4.15,6.79,8.38,7.585
00103635,광림,20210325000968,2020,별도,OK,KEYWORD,10,7808,356,5742725536.0,1269507562.0,4473217974.0,699725424.0,107352228.0,14807028.0,92545200.0,772183230.0,-72562986.0,,,,792270624.0,,,-233348753.0,252326682.0,,,1.92,,,4.01,,,
00103644,비츠로테크,20210319000543,2020,연결,OK,HEADING,19,7495,359,28412134000.0,7145739000.0,21266395000.0,3858670000.0,689548000.0,748066000.0,-58518000.0,2189418000.0,449086000.0,,,,4365602000.0,,,-730013000.0,731801000.0,,,2.81,,,3.72,,,
00104069,케이디비생명보험,20210331002558,2020,연결,부분(4/7),HEADING,1,2448,334,44745000000.0,,,4599000000.0,760000000.0,,,1695000000.0,6972000000.0,6972000000.0,,,,,,,,,,,,,,,,
00104120,광진실업,20210312000322,2020,별도,OK,HEADING,6,4478,355,2761664000.0,2687227000.0,74437000.0,484922000.0,50264000.0,52531000.0,-2267000.0,478043000.0,40798000.0,,,,482655000.0,,,-232238000.0,265254000.0,,,2.06,,,5.52,,,
00104388,국도화학,20210312000286,2020,연결,부분(0/7),KEYWORD,6,4055,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00104537,국영지앤엠,20210401001088,2020,연결,부분(0/7),KEYWORD,1,1656,605,,,,,,,,,,,,,,,,,,,,,,,,,,
00104698,LS네트웍스,20210322000733,2020,연결,OK,HEADING,14,7177,387,15505482000.0,13745236000.0,1760246000.0,1966447000.0,415261000.0,359359000.0,55902000.0,1124650000.0,146641000.0,102579000.0,44062000.0,,2022349000.0,,,-919351000.0,1056935000.0,3.08,3.51,3.295,3.76,4.32,4.04,5.7,10.7,8.2
00104722,국제약품,20210317000306,2020,연결,OK,KEYWORD,11,12393,377,22553102000.0,15942022000.0,6611080000.0,2422310000.0,473964000.0,323085000.0,150879000.0,1005967000.0,556455000.0,96152000.0,48803000.0,411500000.0,,3000000000.0,183678000.0,-1173303534.0,1308218676.0,,,2.45,,,4.0,,,5.5915
00104856,삼성증권,20210311001118,2020,연결,OK,KEYWORD,18,33512,384,110786333000.0,100206746000.0,10579587000.0,13399949000.0,2079318000.0,1726820000.0,352498000.0,10401782000.0,1441785000.0,-3012490000.0,1795577000.0,2659698000.0,,,,-8231031500.0,9155323000.0,1.95,2.96,2.455,3.78,4.64,4.21,,,
00105040,뉴인텍,20210316000399,2020,연결,OK,KEYWORD,9,9620,369,4432860000.0,1109159000.0,3323701000.0,499664000.0,70686000.0,27162000.0,43524000.0,398660000.0,-117597000.0,277549000.0,0.0,-159952000.0,543188000.0,,206000000.0,-240029000.0,274305000.0,,,2.36,,,2.0,,,8.58
00105156,극동유화,20210323000729,2020,연결,OK,HEADING,8,4978,360,9372670000.0,6263094000.0,3109576000.0,971758000.0,146255000.0,121720000.0,24535000.0,407422000.0,242711000.0,,,,1009026000.0,,,-626458000.0,605816000.0,,,2.67,,,5.0,,,8.7
00105165,극동전선,20210331003287,2020,별도,부분(1/7),KEYWORD,1,2154,315,,,,,,,,1135605000.0,,,,,,,,,,,,,,,,,,
00105174,에이치디현대오일뱅크,20210331001876,2020,연결,OK,HEADING,26,10085,384,264030898000.0,260150608000.0,3880290000.0,31825460000.0,5732069000.0,5101393000.0,630676000.0,27659030000.0,15815450000.0,14133016000.0,0.0,1682434000.0,,,,-25914129480.0,30287996871.0,2.41,2.71,2.56,1.19,3.36,2.275,,,11.83
00105271,케이씨씨,20210318000812,2020,연결,OK,HEADING,17,8126,381,879405122000.0,472361539000.0,406915480000.0,45152489000.0,17406512000.0,11324416000.0,6082096000.0,41735822000.0,36497029000.0,43938134000.0,1783249000.0,5657856000.0,53389390000.0,,26753000000.0,-42449235000.0,32590080000.0,,,2.18,,,3.92,,,
00105299,금강공업,20210318001269,2020,연결,OK,HEADING,74,64100,385,33711942000.0,32822629000.0,889313000.0,4070862000.0,529108000.0,518933000.0,10175000.0,4219767000.0,561540000.0,263097000.0,927951000.0,-649812000.0,4081037000.0,3537855000.0,11349000.0,-1917784000.0,2190089000.0,,,1.82,,,4.05,5.15,10.41,7.78
00105466,KCC건설,20210318000903,2020,연결,OK,HEADING,9,6655,379,75839928000.0,63410833000.0,12429095000.0,6703864000.0,1341057000.0,1102830000.0,238227000.0,4334019000.0,1986421000.0,2060431000.0,2037834000.0,2082236000.0,6942091000.0,,,-4929984000.0,5537860000.0,,,1.98,,,4.27,,,7.7
00105606,금호에이치티,20210331003148,2020,연결,부분(0/7),HEADING,1,2766,511,,,,,,,,,,,,,,,,,,,,,,,,,,
00105855,엘에스일렉트릭,20210319001364,2020,연결,OK,HEADING,9,5807,365,229796000000.0,232332000000.0,-2536000000.0,22502000000.0,5524000000.0,5383000000.0,141000000.0,13063000000.0,5853000000.0,-8244000000.0,-717000000.0,5853000000.0,23216000000.0,,1804000000.0,,,,,,,,,,,
00105873,LG디스플레이,20210315000829,2020,연결,OK,HEADING,11,7411,382,1397542000000.0,1621041000000.0,-223499000000.0,163652000000.0,35614000000.0,38597000000.0,-2983000000.0,124701000000.0,148475000000.0,121515000000.0,-2584000000.0,36769000000.0,160669000000.0,,,-182556000000.0,218924000000.0,,,2.6,,,2.9,,,15.06
00105961,LG이노텍,20210310001053,2020,연결,OK,HEADING,23,8149,386,432527000000.0,439544000000.0,-7017000000.0,48751000000.0,8667000000.0,8240000000.0,427000000.0,22543000000.0,4271000000.0,-15999000000.0,1318000000.0,10253000000.0,49748000000.0,36290000000.0,485000000.0,-39838000000.0,45617000000.0,,,2.3,,,3.8,,,10.5
00106368,금호석유화학,20210330001578,2020,연결,OK,HEADING,11,6758,396,211488000000.0,183418000000.0,28070000000.0,19393000000.0,4296000000.0,3393000000.0,903000000.0,13370000000.0,1937000000.0,-2815000000.0,3271000000.0,1481000000.0,20296000000.0,,1146000000.0,-16037000000.0,18149000000.0,2.29,2.53,2.41,2.74,5.83,4.285,,,8.6289
00106614,기신정기,20200626000321,2020,연결,OK,HEADING,14,5878,385,19013045000.0,18908969000.0,104076000.0,2616849000.0,500976000.0,471251000.0,29725000.0,1021271000.0,1647513000.0,876186000.0,222156000.0,549171000.0,3618800000.0,,,-1386740000.0,1596720000.0,1.7,2.6,2.15,3.0,4.5,3.75,,,8.04
00106623,현대위아,20210316000797,2020,연결,부분(0/7),HEADING,3,3613,681,,,,,,,,,,,,,,,,,,,,,,,,,,
00106669,세아베스틸지주,20210311000591,2020,연결,부분(2/7),HEADING,1,2063,323,215640975000.0,196053700000.0,19587275000.0,,,,,,,,,,,,,,,,,,,,,,,
00106720,기흥관광개발,20210331002704,2020,연결,부분(1/7),HEADING,1,2169,314,,,,,,,,982480000.0,,,,,,,,,,,,,,,,,,
00106881,인디에프,20210419000150,2020,연결,OK,HEADING,10,6596,369,7821244000.0,3239081000.0,4582163000.0,1337145000.0,187442000.0,91323000.0,96119000.0,2050433000.0,248194000.0,158648000.0,0.0,89546000.0,1433264000.0,,,-528119000.0,615425000.0,,,2.95,,,3.62,,,9.971
00107224,남선알미늄,20210322000948,2020,연결,OK,KEYWORD,13,12070,382,32970856000.0,14078894000.0,18891962000.0,3515483000.0,599065000.0,241895000.0,357170000.0,4474796000.0,-118500000.0,387327000.0,-148601000.0,-357226000.0,3872653000.0,,,35424782000.0,35388406000.0,1.83,1.96,1.895,3.63,4.22,3.925,,,
00107598,남양유업,20210318001132,2020,연결,OK,HEADING,14,5954,398,93239743000.0,83496843000.0,9742900000.0,8999486000.0,1588131000.0,1397197000.0,190934000.0,7130161000.0,-3325387000.0,1514752000.0,-447077000.0,-4393062000.0,10587617000.0,15537168000.0,1867460000.0,-3902061000.0,4355673000.0,1.5,1.9,1.7,3.3,3.41,3.355,,,3.91
00107613,이수페타시스,20210405003044,2020,연결,OK,HEADING,10,6032,378,96282351000.0,90412416000.0,5869935000.0,8979759000.0,1737894000.0,1714362000.0,23532000.0,5301936000.0,727936000.0,,,,9520276000.0,,,-80567044000.0,95546866000.0,2.08,2.28,2.18,1.5,4.5,3.0,,,8.64
00107987,남해화학,20210316000430,2020,별도,OK,HEADING,13,5542,369,36083683624.0,23935125650.0,12148557974.0,3580663325.0,702195480.0,384314189.0,317881291.0,6061887782.0,4583971089.0,616161253.0,0.0,5200132342.0,,,735493000.0,-2716455507.0,3137233580.0,,,2.28,,,2.0,,,
00108001,남화토건,20210315000699,2020,연결,부분(0/7),KEYWORD,2,2005,435,,,,,,,,,,,,,,,,,,,,,,,,,,
00108038,엔피씨,20210323000416,2020,연결,OK,KEYWORD,15,18358,341,162014000.0,62478000.0,99536000.0,110258000.0,10400000.0,,10400000.0,258407000.0,-42212000.0,,,,,,,,,,,1.25,,,3.58,,,
00108135,녹십자홀딩스,20210317001235,2020,연결,OK,KEYWORD,13,26434,386,171550000000.0,163039000000.0,8511000000.0,23786000000.0,3504000000.0,3123000000.0,381000000.0,709000000.0,-10453000000.0,-19699000000.0,9246000000.0,,24167000000.0,,646000000.0,-14382000000.0,14194000000.0,1.84,2.38,2.11,3.0,5.84,4.42,,,
00108241,농심,20210317000609,2020,연결,OK,HEADING,21,7978,391,247778408000.0,253150764000.0,-5372356000.0,23826363000.0,5188855000.0,5317874000.0,-129019000.0,18496173000.0,3479581000.0,2041221000.0,357792000.0,1080568000.0,23697345000.0,,2912260000.0,-16194781000.0,18872161000.0,1.92,2.31,2.115,4.0,5.9,4.95,,,
00108302,뉴경기관광,20210331002646,2020,별도,부분(1/7),HEADING,17,6928,314,,,,,,,,45892000.0,,,,,,,,,,,,,,,,,,
00108490,엔피케이,20210322000670,2020,연결,OK,KEYWORD,7,5993,360,11210012000.0,1498597000.0,9711415000.0,1190613000.0,250470000.0,25030000.0,225440000.0,1702978000.0,612018000.0,,,,1416053000.0,,0.0,-728045000.0,836288000.0,,,2.92,,,2.73,,,
00108533,다산,20210331000079,2020,별도,부분(1/7),HEADING,2,2157,317,,,,,,,,165815000.0,,,,,,,37368000.0,,,,,,,,,,,
00108649,TPC,20210319001329,2020,연결,OK,HEADING,14,5801,368,11868112000.0,3587348000.0,8259530000.0,1263865000.0,228956000.0,93662000.0,135294000.0,1320961000.0,-114967000.0,-139861000.0,150010000.0,-125116000.0,1399159000.0,,,-750728000.0,858346000.0,,,2.29,,,3.61,,,
00108977,대구백화점,20210318000578,2020,연결,OK,HEADING,12,5293,374,8832443000.0,7612489000.0,1219954000.0,863890000.0,181528000.0,156294000.0,25234000.0,618036000.0,816522000.0,111296000.0,,705226000.0,889124000.0,,,-6400000.0,6800000.0,1.99,2.28,2.135,2.31,2.88,2.595,,,
00109019,아이엠뱅크,20210331002897,2020,연결,OK,HEADING,11,6366,372,329162000000.0,332783000000.0,-3621000000.0,33165000000.0,8275000000.0,7307000000.0,968000000.0,9737000000.0,1116000000.0,3949000000.0,,-2833000000.0,34133000000.0,,51000000.0,-30351000000.0,35570000000.0,,,2.97,,,,,,
00109037,대성창투,20210322000743,2020,연결,부분(0/7),HEADING,1,1873,314,,,,,,,,,,,,,,,352957000.0,,,,,,,,,,,
00109107,대농,20210331002774,2020,연결,OK,KEYWORD,1,2452,356,6849000000.0,5289000000.0,1560000000.0,432000000.0,246000000.0,190000000.0,56000000.0,324000000.0,426000000.0,426000000.0,,,734000000.0,,470561000.0,-681000000.0,547000000.0,,,,,,,,,
00109189,대덕,20210318001367,2020,연결,OK,HEADING,17,7482,393,88653568000.0,88098130000.0,555438000.0,3750125000.0,468489000.0,522968000.0,-54479000.0,4223586000.0,222826000.0,-1861474000.0,12934000.0,2071366000.0,3695646000.0,7059829000.0,29705000.0,-7321454000.0,8455593000.0,1.3,2.14,1.72,2.41,4.11,3.26,,,7.08
00109286,대동,20210318001361,2020,연결,부분(4/7),HEADING,1,2141,327,5042230000.0,,,189595000.0,69540000.0,,,260309000.0,224431000.0,,,,,,,,,,,,,,,,,
00109310,대동기어,20210309000202,2020,연결,OK,KEYWORD,12,8453,360,11836991000.0,319548000.0,11517443000.0,1070776000.0,328664000.0,9000000.0,319664000.0,976763000.0,144125000.0,144125000.0,,,1390440000.0,,,-700575000.0,803575000.0,,,2.97,,,2.0,,,
00109453,케이조선,20210325000123,2020,연결,OK,HEADING,14,8546,377,17658000000.0,3014000000.0,14644000000.0,1724000000.0,323000000.0,71000000.0,252000000.0,3484000000.0,2109000000.0,144000000.0,0.0,-2253000000.0,3937000000.0,,1961000000.0,-1060000000.0,1164000000.0,,,2.12,,,3.0,,,6.31
00109514,티웨이홀딩스,20210319000958,2020,연결,부분(0/7),HEADING,2,2093,498,,,,,,,,,,,,,,,,,,,,,,,,,,
00109587,대륙제관,20210318000793,2020,연결,OK,HEADING,2,2839,342,14835238000.0,121975000.0,14713263000.0,1647507000.0,179696000.0,1680000.0,178016000.0,795570000.0,1048453000.0,,,,,,,,,,,,,,,,,
00109754,대림바스,20210318001112,2020,연결,OK,HEADING,13,6296,371,29179627000.0,17327113000.0,11852514000.0,4046956000.0,564709000.0,337359000.0,227350000.0,882170000.0,1129096000.0,64658000.0,,1061261000.0,4274306000.0,,194104000.0,-1953946000.0,2181719000.0,,,2.3,,,3.0,,,
00109781,대림제지,20210318001270,2020,연결,부분(0/7),HEADING,1,2321,680,,,,,,,,,,,,,,,,,,,,,,,,,,
00109806,삼일씨엔에스,20210322000931,2020,연결,부분(2/7),HEADING,1,2087,322,10807608000.0,10641609000.0,165999000.0,,,,,,,,,,,,,,,,,,,,,,,
00109824,대림통상,20210318001276,2020,연결,OK,HEADING,9,5449,368,18978171000.0,14096000000.0,4882171000.0,1893900000.0,311295000.0,307376000.0,3919000.0,2648985000.0,833720000.0,-1185543000.0,813708000.0,-462169000.0,,,,-53000000.0,60000000.0,,,2.2,,,3.99,,,6.4
00110060,대백저축은행,20210329000258,2020,별도,부분(2/7),KEYWORD,1,2199,318,,1358842000.0,,,,,,245344000.0,,,,,,,,,,,,,,,,,,
00110547,링세오코리아,20210331003116,2020,연결,부분(3/7),HEADING,4,4876,326,11503399000.0,12135466000.0,-632067000.0,,,,,3256863000.0,,,,,,,,,,,,,,,,,,
00110583,DH오토웨어,20210331000765,2020,연결,OK,HEADING,28,11164,377,10825087000.0,4702930000.0,6122157000.0,1601698000.0,305293000.0,148313000.0,156980000.0,1404515000.0,690720000.0,82408000.0,-818000.0,-772310000.0,1758678000.0,1233133000.0,113002000.0,-521451000.0,574125000.0,,,2.31,,,2.16,,,5.21
00110608,DSR,20210319001229,2020,연결,OK,HEADING,14,7801,372,9545283000.0,8602840000.0,942443000.0,919304000.0,155585000.0,114931000.0,40654000.0,358149000.0,231664000.0,382989000.0,-65814000.0,-85511000.0,1075589000.0,1000000000.0,,-552841770.0,618768840.0,,,1.7,,,3.47,,,5.87
00110875,대신정보통신,20200828000536,2020,연결,부분(0/7),KEYWORD,2,2575,704,,,,,,,,,,,,,,,,,,,,,,,,,,
00111218,KD,20210531001029,2020,연결,OK,HEADING,20,11697,380,710282000.0,1323000.0,708959000.0,286019000.0,9637000.0,3000.0,9634000.0,240098000.0,132063000.0,1033000.0,0.0,131030000.0,,,150000000.0,-22921000.0,28421000.0,2.79,3.166,2.978,1.5,3.66,2.58,7.906,8.93,8.418
00111227,대양제지공업,20210419000484,2020,연결,OK,KEYWORD,13,7836,367,10631833000.0,8431087000.0,2200746000.0,2212396000.0,174550000.0,180365000.0,-5815000.0,136939000.0,-808810000.0,,,,2206580000.0,,,,,2.79,2.85,2.82,6.62,7.28,6.95,,,7.69
00111421,휴니드테크놀러지스,20210317001215,2020,별도,OK,KEYWORD,12,12898,356,11697412000.0,8729386000.0,2968026000.0,,,142209000.0,,1105411000.0,280038000.0,,,,2180481000.0,2059000000.0,,-717557000.0,814860000.0,,,2.04,,,5.73,,,9.011
00111458,대영포장,20210318000495,2020,연결,OK,HEADING,7,5010,352,12706550000.0,9455949000.0,3250601000.0,2063915000.0,134072000.0,162491000.0,-28419000.0,416401000.0,60964000.0,,,,2035496000.0,,,,,,,2.4,,,4.98,,,
00111689,아진전자부품,20210325000667,2020,연결,OK,HEADING,6,6121,367,5411458000.0,3531819000.0,1879639000.0,984371000.0,120908000.0,79706000.0,41202000.0,453108000.0,157677000.0,-2856000.0,0.0,160533000.0,1025573000.0,,34529000.0,-328075000.0,383559000.0,,,2.78,,,3.0,,,
00111704,한화오션,20210317001184,2020,연결,OK,HEADING,8,6809,381,420179000000.0,407268000000.0,12911000000.0,56031000000.0,9067000000.0,8029000000.0,1038000000.0,76016000000.0,22879000000.0,1362000000.0,0.0,21517000000.0,57603000000.0,61790000000.0,,-44102000000.0,43599000000.0,,,2.09,,,2.2,,,10.01
00111838,대원,20210330001172,2020,연결,OK,HEADING,7,6340,365,9176811000.0,3920391000.0,5256420000.0,1206671000.0,141405000.0,97680000.0,43725000.0,436919000.0,48602000.0,-215502000.0,0.0,264104000.0,1250396000.0,,,-616426000.0,667764000.0,,,2.33,,,6.55,,,
00111874,대원산업,20210318001203,2020,연결,OK,KEYWORD,8,8187,370,46752110000.0,29480578000.0,17271532000.0,6729590000.0,822499000.0,524052000.0,298447000.0,2629857000.0,1150989000.0,282517000.0,0.0,1432506000.0,7028039000.0,,,-4911156000.0,5768007000.0,,,2.16,,,7.03,,,
00111999,대원제약,20210416000487,2020,연결,OK,HEADING,7,5508,366,57682204000.0,22218933000.0,35463271000.0,7528425000.0,1230685000.0,507502000.0,723183000.0,3185278000.0,537087000.0,,,,8541247000.0,600000000.0,,-62739000.0,62635000.0,,,2.48,,,6.01,,,8.71
00112059,상상인증권,20210319001225,2020,연결,부분(0/7),KEYWORD,12,14933,523,,,,,,,,,,,,,,,,,,,,,,,,,,
00112165,디아이씨,20210319001310,2020,연결,OK,HEADING,11,6671,388,57084935000.0,744664000.0,56261298000.0,4961836000.0,1136601000.0,15421000.0,1121180000.0,4172956000.0,3182869000.0,2890742000.0,-2813000.0,294940000.0,5976886000.0,,486104000.0,5753919000.0,5690978000.0,2.1,2.16,2.13,1.0,4.0,2.5,,,
00112378,KR모터스,20210322000894,2020,연결,부분(2/7),HEADING,2,2320,322,2070545000.0,17800000.0,2052745000.0,,,,,,,,,,,,,,,,,,,,,,,
00112457,대주산업,20210317000846,2020,연결,OK,KEYWORD,7,7813,359,4592874000.0,3102367000.0,1490507000.0,603789000.0,69327000.0,72480000.0,-3153000.0,1213882000.0,471445000.0,,,,600635000.0,,,-4314399000.0,4905067000.0,,,2.28,,,3.0,,,
00112651,대창,20210316000786,2020,연결,OK,KEYWORD,10,10117,370,14091329000.0,18967959000.0,-4876630000.0,1904669000.0,260761000.0,317033000.0,-56272000.0,714625000.0,-267651000.0,,,,1848397000.0,,1188851000.0,-1053718000.0,1225440000.0,2.06,2.71,2.385,,,3.0,,,
00112721,대창스틸,20210323000633,2020,연결,부분(0/7),HEADING,1,1731,314,,,,,,,,,,,,,,,379000000.0,,,,,,,,,,,
00112819,데코앤에프,20210331002716,2020,연결,부분(1/7),HEADING,4,3183,325,,,,,2112683000.0,170050000.0,1942633000.0,,,,,,290798000.0,,,,,,,,,,,,,
00112873,미래엔,20210331001550,2020,별도,부분(2/7),HEADING,9,3135,321,,982754000.0,,,,,,9034000.0,,,,,,,2444527000.0,,,,,,,,,,,
00113058,한화생명,20210305000803,2020,연결,OK,HEADING,10,6208,400,503651000000.0,341329000000.0,162322000000.0,48871000000.0,14222000000.0,11188000000.0,3034000000.0,65361000000.0,8243000000.0,317000000.0,82000000.0,8242000000.0,63093000000.0,,10676000000.0,-29855000000.0,33467000000.0,2.86,3.44,3.15,3.09,4.63,3.86,6.23,10.0,8.115
00113128,대한약품,20210316000540,2020,별도,OK,HEADING,9,5557,354,29087770621.0,18808068208.0,10279702413.0,2943258444.0,892469064.0,493197559.0,399271505.0,1936545080.0,-113402706.0,-113402706.0,,,3342529949.0,3600000000.0,,,,,,,,,,,,
